,High_Beta,variance (µ),,,,,,,,,Low_Beta,variance (µ),,,,,,,,,Mu,variance (µ),,,,,,,,
,id114,0.0002463318654,0.0001883755742,0.0004037708276,0.0004011419319,0.000139621151,0.0005453245135,0.0004470651402,0.000200167224,0.0005974583727,id114,0.0001646942618,0.00008349267886,0.0002346566158,0.0002762830348,0.00006528582339,0.000454107441,0.0003779008702,0.00006012775374,0.0006308681508,id114,0.000576080983,0.0003160832419,0.0008329869661,0.00106782289,0.0001530423351,0.001258868786,0.001060167005,0.0001837214922,0.00125504856
,id115,0.000284581344,0.0002530523126,0.000188846681,0.0001154602275,0.0002208511437,0.0004130798168,0.0001309544479,0.00008271217684,0.0004348004435,id115,0.000177454613,0.0001067860697,0.00007130847322,0.00006227889276,0.0001282031195,0.0002563996336,0.0001020243554,0.00004425696414,0.0001950725918,id115,0.0002194292189,0.0001045150021,0.00005932617065,0.00008558825769,0.0002326479222,0.0001491342146,0.00006793997818,0.00001472624071,0.0002728513145
,id116,0.0003054523942,0.0003779730234,0.0003922951066,0.0004492393011,0.0003557027099,0.0004268076465,0.0002994698051,0.0004419685701,0.0003795027916,id116,0.000261694757,0.0001523364865,0.000257783824,0.0002360472448,0.0002954721663,0.0001839588134,0.0003734593514,0.0002859980903,0.0003294955795,id116,0.0005878199887,0.0006542424018,0.001083099549,0.001317587613,0.0007791860345,0.001842505417,0.0009044639454,0.001065412674,0.001280031676
,id117,0.0004732187751,0.0005077129354,0.001083488515,0.0007714018204,0.000009605200855,0.0001323840956,0.000303458463,0.0003307789501,0.000822161171,id117,0.0001419198908,0.0003204191203,0.001142425412,0.0005773512788,0.00002260726455,0.0001094867962,0.0005317154382,0.00009248592129,0.0006920138054,id117,0.0003458382674,0.0007328432124,0.0008225497907,0.0009917594029,0.00002701408723,0.0002257581311,0.0004594973112,0.0001294333292,0.001595337741
,id118,0.000134593099,0.0001500551297,0.0001021081616,0.000170698848,0.0001450220982,0.0002084137199,0.00005473754625,0.0001498200087,0.00009120340129,id118,0.00006001428388,0.0001041473365,0.00004594094423,0.00007646499882,0.00004504019676,0.00007370203985,0.00004084147431,0.00006291139914,0.00003471815744,id118,0.0000939163683,0.00005604889409,0.00003149517069,0.00006543352705,0.0000461803988,0.00006100129271,0.00003569281799,0.00007813173681,0.00005060852972
,id119,0.0004203796287,0.0006501922118,0.0007407920647,0.0008607636756,0.0007608651823,0.0006282395743,0.0007183291692,0.0007374578633,0.0006634262245,id119,0.0002019767756,0.0004969139404,0.0003734946925,0.0005767615685,0.000642315471,0.0005203255471,0.0005919487911,0.0003591996212,0.0005335012388,id119,0.001390880099,0.003098412577,0.003683386429,0.002934892521,0.003911156016,0.002746164794,0.004375154114,0.003601193148,0.001828316393
,id12,0.0001853910986,0.0003044604266,0.00006142817832,0.00006363654668,0.0001991636074,0.00004903698037,0.0001581428406,0.0002509009783,0.000007170712504,id12,0.0001214233759,0.0001690187604,0.00002514736774,0.00003306576783,0.0001491692307,0.00004106093434,0.00002669986189,0.0002121263892,0.000002351197215,id12,0.0002084203395,0.0001839155586,0.00003105856375,0.00004520614207,0.0001396185431,0.00007153876642,0.00006310463789,0.0002937425119,0.000002769792846
,id120,0.0004279754489,0.0003291966101,0.00008473087494,0.0007670834649,0.0006218759315,0.0007783122813,0.00070738465,0.0005050829817,0.0006819372304,id120,0.0004087864708,0.0002287112047,0.00003343341334,0.0005588049458,0.0006323779351,0.0005071437625,0.0004761030074,0.0004037574248,0.0003919455848,id120,0.002193747739,0.001382144431,0.00006861573636,0.002745918692,0.002633006335,0.003561571496,0.001840786068,0.001580784002,0.002188005873
,id121,0.0005117430452,0.0005704395221,0.0005521146022,0.0005226652831,0.0006259747427,0.0003333137064,0.0004546869231,0.0001416558641,0.0003786661618,id121,0.0002416840404,0.0002725103172,0.0003788720953,0.0002845381492,0.0002963854168,0.0002127524106,0.0002789455343,0.00007245961066,0.0003238648727,id121,0.001280452976,0.00117597109,0.001133208485,0.0008065229897,0.00129776695,0.0005875651398,0.0006744730919,0.000112931557,0.001254044566
,id122,0.001043671815,0.0006889492374,0.0005231297358,0.0004059977553,0.0003845670107,0.00000001161263988,0.000001413456552,0.0007176733419,0.0003633360608,id122,0.0005569575387,0.0002927209237,0.0002638118317,0.0001851009643,0.000265505731,0.00000005897507832,0.0000007992920558,0.000409703936,0.0003048801128,id122,0.002936277894,0.002162912037,0.001137881591,0.0003418903479,0.0006086001231,0.0000001139900064,0.000001762700694,0.001641628013,0.0007122278709
,id123,0.000633489538,0.0002024230864,0.0008382443968,0.0004367661757,0.0005229588465,0.00002824741927,0.000603149954,0.0005599781229,0.0002243922016,id123,0.0004694070922,0.0001661833378,0.0004264942422,0.0004906457638,0.0003568356177,0.00001909577807,0.0004736108163,0.0006883940031,0.000252632739,id123,0.001057669834,0.0003943732536,0.002094992143,0.0006703422014,0.001125542082,0.0001756068868,0.001993612971,0.002128474001,0.0009349624454
,id124,0.000165574592,0.00000007711755181,0.00009500410226,0,0.00009658252039,0.0006899673004,0.000005974276214,0.00002410543345,0,id124,0.0001418348882,0.00000007293963939,0.00005095919267,0,0.00007393715144,0.000444938003,0.000001733202216,0.000005076826248,0,id124,0.0001629861033,0.00000006107872133,0.0001014349921,0,0.00007113982345,0.0008065460235,0.000003741421371,0.00001516687978,0
,id125,0.0003383514918,0.0004163986204,0.0002394005112,0.0002807763417,0.0004632619106,0.0004706398095,0.0004417618824,0.0006200558591,0.0005176406769,id125,0.0002534534477,0.0003989858516,0.0001854920245,0.0002201644822,0.0004017517794,0.0002392514155,0.0003207484954,0.0002501482976,0.0003544625045,id125,0.0002028691565,0.0005930676078,0.0004550582046,0.0003168401088,0.0009589271471,0.0004952500368,0.0006959370316,0.0008682683985,0.0009391038296
,id126,0.0005208281128,0.0003254464227,0.0001458866796,0.0000001513803995,0.0006699091054,0.0004025973314,0.0004172714472,0.0002366474129,0.0002400587946,id126,0.0005087391257,0.0002057403044,0.0001029958943,0.0000002199043306,0.0006913689687,0.0003114361465,0.0002300066272,0.0001708485947,0.0001120459683,id126,0.0005785900558,0.0002728873281,0.0001332900263,0.0000001780364402,0.0005008220861,0.000209061742,0.0002666908412,0.0001750626028,0.0001735914651
,id127,0.000331435889,0.0006697300432,0.0005744552348,0.0007698182538,0.0007446605851,0,0.0002115514224,0.0000953885921,0.000007164470588,id127,0.0001748297589,0.0005343224739,0.0004594257291,0.0004164251296,0.0004191672458,0,0.0001139221958,0.0001083646921,0.000002863723102,id127,0.0003812543006,0.0004639974095,0.0007102423384,0.0006197963168,0.001337178099,0,0.000225372391,0.0002529347007,0.000002855709661
,id128,0.0006856865217,0.0004133219404,0.0004220606706,0.0006344136349,0.0007836969766,0.0006238384596,0.001001336767,0.0002217687005,0.000903365012,id128,0.0003889668309,0.0001603172614,0.0001729237671,0.0005410703209,0.0003615843466,0.000329540549,0.0004018776803,0.0001047261891,0.0004015413974,id128,0.0009029247384,0.0007021923883,0.0006920435826,0.001378906128,0.001635286911,0.001454680859,0.001161544854,0.0001853434248,0.002749153288
,id129,0.0005979994979,0.0003389049269,0.0002839384348,0.00008884775737,0.0002162107897,0.0003783729254,0.0001774402263,0.0003554162716,0.0000118267466,id129,0.0002875303502,0.0001372828688,0.0001200953848,0.0000538420319,0.00009832688842,0.0002206858329,0.0000779735248,0.0001913801359,0.00001304337098,id129,0.0006006773721,0.0003426148867,0.0002283341072,0.0001708767149,0.0001191124456,0.0003201755263,0.00008139399877,0.0001822571841,0.00001648486281
,id13,0.000006353798534,0.0002365350275,0.00005655872178,0.00008448471194,0.000008867240733,0.0000141273327,0.00001606848722,0.00003272158217,0.0000192732965,id13,0.000007310494815,0.00005815707771,0.00007125418384,0.00002941566194,0.0000157429525,0.00001368205536,0.00001956072183,0.0000249346072,0.00002105948355,id13,0.00001430879293,0.0000656335472,0.00005540465997,0.00006557975743,0.0000117527917,0.00003346593335,0.00003989104689,0.00003918536521,0.00004296095796
,id130,0.00009541577456,0.00000002961722169,0.0001496799685,0.00000005722921235,0.0006222229574,0.0001111814861,0.0001771069723,0.0001545838171,0.0005756507858,id130,0.0001054932721,0.00000002814825351,0.0001381927378,0.00000004732294613,0.0004526193563,0.0001449045811,0.0001446174619,0.0001105670414,0.0005543896882,id130,0.00007845030251,0.00000002356618174,0.0000593208843,0.00000005074271995,0.0008714845822,0.0002055593692,0.0005308865002,0.0001790752951,0.0009649300663
,id131,0.00003663004094,0.00000003735649309,0.0002294728249,0.0006585273408,0,0.0005163955818,0.0004273519306,0.00001010446623,0.00000413582145,id131,0.00001349460393,0.00000002017564447,0.0000625338539,0.0003343237307,0,0.0004335597712,0.0003189170385,0.00001011033828,0.00000515150559,id131,0.00004893522896,0.00000003427974198,0.0001982883253,0.001239911338,0,0.0008123966714,0.000647856104,0.00002261472321,0.00001026818351
,id132,0.0001279600612,0.0003447461378,0.0007708066631,0.0004480111424,0.0003434109468,0.0004861187791,0.0006310814048,0.0005264091378,0.0007438433751,id132,0.00008787266737,0.0002473981986,0.0003002529033,0.0001787607474,0.0002409046023,0.0001767503578,0.0004906578492,0.000337924523,0.0002954762362,id132,0.0004661104143,0.002328779468,0.003220314253,0.001791476427,0.001904184205,0.002891600392,0.003424295923,0.002060544775,0.003625846693
,id133,0.0004435210921,0.0002457934339,0.0002287885527,0.0004543910056,0.0002052154419,0.0003254320812,0.0001530665953,0.00055107711,0.000416702846,id133,0.0002664060125,0.0003195246802,0.0001796320861,0.0002798465328,0.0001339351143,0.0005476582126,0.0001813798922,0.0006501016144,0.0004147152314,id133,0.0002867748765,0.0003075783916,0.0001180157854,0.0002947873574,0.0001181657435,0.00103292731,0.0002536200602,0.0005371678054,0.001453207475
,id134,0.0002179148696,0.0001773941982,0.0005126238023,0.0001703362909,0.0002770058931,0.0003208862284,0.0001839932437,0.0004228158526,0.0003084010118,id134,0.00011039418,0.00008302355814,0.0001868415352,0.0001155791314,0.0001418934256,0.0002717748523,0.00009880364813,0.0002531864477,0.0001631754316,id134,0.0001872314695,0.00009552806711,0.0003722855103,0.0001173774381,0.000139087809,0.0002167981352,0.0001348831534,0.0003806933886,0.0002974850817
,id135,0.0003759693676,0.0004890278371,0.0005350693774,0.0004304825498,0.0004470615535,0.0004337117927,0.0007921656043,0.000463300117,0.0005839836103,id135,0.0001795112209,0.0004415180409,0.000603179795,0.0003012931064,0.0002150216648,0.000457237288,0.0005615674925,0.000473940342,0.0003615497145,id135,0.0008064800766,0.002476079954,0.001699013679,0.001245833933,0.001314121575,0.001494296708,0.001232317514,0.001814446729,0.00189201206
,id136,0.0005403759379,0.0004807524426,0.0006170434053,0.0003291420382,0.000298749719,0.0002001368768,0.0004684493776,0.0004804158835,0.0001920653002,id136,0.0003404518277,0.0002429267495,0.0003244281992,0.0002093943064,0.0002319928252,0.0002444204344,0.0003414802219,0.0003538745843,0.0001062180642,id136,0.001833404134,0.002769465147,0.002216946988,0.001104578692,0.001388306592,0.0006567859105,0.0009349869768,0.001816998739,0.0008068517625
,id137,0.000149342872,0.0001722581724,0.000004276647949,0.0001822736706,0.00008985885932,0.0001184324883,0.00005312530276,0.0001878141665,0.000164542534,id137,0.00008440238685,0.0001021849,0.000001593145843,0.000072679206,0.00003805305687,0.00004670552029,0.00003240136049,0.00008673172594,0.00004256281764,id137,0.0001962334863,0.0003992717936,0.000008613068649,0.000122898633,0.00004650439957,0.00006711087313,0.00004368688366,0.0001458150107,0.0001964272059
,id138,0.0008820613081,0.0007504397811,0.0006120064835,0.0006764011423,0.0005729371331,0.0001963775965,0.000389797014,0.0002993572905,0.0004818544434,id138,0.0006098367156,0.0006306267816,0.0006409068784,0.0005278196554,0.0005074080602,0.0001246052547,0.0003852564025,0.0002498796427,0.0002755815885,id138,0.000676678594,0.001789916428,0.002399064954,0.003108004015,0.001201380027,0.0004598474285,0.002029365057,0.0005843304661,0.0006975058367
,id139,0.0007879883212,0.0009139590159,0.0007106040275,0.0007626210406,0.0009252979441,0.0008065026139,0.0007398154953,0.0006344706567,0.0005778333732,id139,0.0004715222509,0.00026399471,0.0003991022923,0.0003027632791,0.0002706565804,0.0003478267987,0.0003004847783,0.0002864690863,0.0003172508084,id139,0.003184327719,0.003158862328,0.004301465584,0.00276787545,0.003922408935,0.004358606144,0.003731555661,0.003163645821,0.00285515612
,id14,0,0.000008507758667,0.000009410818234,0.00001596517065,0.0000001728055741,0.00001310907015,0.00003032890791,0.00001036262259,0,id14,0,0.000004357248961,0.000005042080905,0.000007859463539,0.00000006345983215,0.000009194378131,0.0000194312547,0.000006188527097,0,id14,0,0.00002128972071,0.0000057607052,0.00001573496532,0.00000019575552,0.000007705997828,0.0000257027469,0.00001366606462,0
,id140,0.0007818580232,0.0005784028484,0.0007385944634,0.0006109053585,0.0006034383184,0.0007453276556,0.0006456035369,0.000587379949,0.0004942994899,id140,0.0008980032815,0.000437290042,0.0007413515021,0.0005519585982,0.0003964688171,0.000500638742,0.0002866239076,0.0004699910491,0.0002098366409,id140,0.002248102967,0.001137399522,0.002931796384,0.002564050941,0.00138101273,0.002708010159,0.003744504599,0.003083550519,0.001068253265
,id141,0.0008794007256,0.0005869982798,0.0008768459904,0.0008124664199,0.000699089094,0.0005521065869,0.0004596465487,0.0005376192713,0.0001412006563,id141,0.0003808852607,0.0004912859843,0.000542693539,0.0004912368485,0.0006313271327,0.0006873904888,0.0004187417318,0.0005331907226,0.0001039249205,id141,0.0006801174081,0.0009089055305,0.0009194679511,0.0009225051699,0.0005831348474,0.0004227705897,0.0006442155545,0.0008467865957,0.0001724399172
,id142,0.001040039767,0.0006266307169,0.0008735722913,0.0007691552704,0.00008693231267,0.0004365133274,0.0006105391732,0.0004196548978,0.0007318628611,id142,0.0005726865211,0.0003980311047,0.0004537921425,0.0003978450061,0.00005791724862,0.0003057533012,0.000270719327,0.0001710575178,0.0003713903632,id142,0.003150120724,0.001829874919,0.002077574104,0.003917819896,0.0001196296187,0.0007501038435,0.002373020342,0.0009228054239,0.004043452288
,id143,0.0004470062056,0.0007427286187,0.0009220237663,0.0005238421491,0.000739898601,0.0007711951879,0.000009609770414,0.0002479893206,0.0005039215189,id143,0.0005116554199,0.0004599027072,0.0006018075851,0.0004353495047,0.0004366873707,0.0004874132939,0.00001260744203,0.000112099,0.0004320393504,id143,0.0006459969549,0.001895316046,0.002247545958,0.001506040103,0.001416499692,0.001453335555,0.00001720169036,0.0005509387575,0.001009416026
,id144,0.000522236032,0.0006763590234,0.0007034493195,0.000758958423,0.0007924235263,0.0007485728595,0.0005823478922,0.0008397836842,0.0005303536033,id144,0.000309900173,0.0002911126997,0.0004823553139,0.0003801984835,0.0005132119956,0.0003010924899,0.0003610614636,0.0003155757085,0.0003153296477,id144,0.003434941073,0.002446222552,0.003759414396,0.003258699558,0.002685082064,0.004383406102,0.001153295371,0.003298119767,0.002631225766
,id145,0.0008954521664,0.0005143304456,0.0007981529181,0.0008096807811,0.0006021471848,0.0008904116237,0.0009117489888,0.00001806045292,0.0006752459967,id145,0.0005915491906,0.0004960833507,0.0005417132475,0.000442904156,0.0005208264779,0.0006931216726,0.0004751081533,0.00001637751036,0.0004226960611,id145,0.001651924401,0.001045066916,0.001747232414,0.00113650647,0.001323542548,0.0016063152,0.0009109619641,0.00001921246357,0.0009803549652
,id146,0.0002544796322,0.0004615430718,0.0002320174424,0.0004357906976,0.0004461740556,0.0005221455227,0.0003354500235,0.0005378646085,0.0003615748395,id146,0.0001959227114,0.0003279099104,0.0001757241108,0.0003737486357,0.0001856120157,0.0001497296393,0.0002112195327,0.0003967744578,0.0002657600804,id146,0.0002276863596,0.001049893547,0.000676348766,0.0009483594317,0.0009465612738,0.00127574223,0.0007957787353,0.00208348661,0.001167741306
,id147,0.0002272667239,0.0003045436046,0.0003968274043,0.0003575397724,0.0001712223283,0.0002013502186,0.0002130406093,0.0004161226327,0.0002501683594,id147,0.0001125674787,0.0001772288133,0.0002371895242,0.0003208370677,0.00006482005138,0.0001092698207,0.0001040283021,0.0002091726272,0.0001339482465,id147,0.0009357642154,0.001194557877,0.001710335808,0.001471963182,0.001031113227,0.001120537635,0.0007488465796,0.00138355733,0.00105217733
,id148,0.0007799025765,0.0003621759772,0.0003682373183,0.00003901019335,0.0003913974283,0.0005542379235,0.0006682644161,0.0009135015398,0.0003268683303,id148,0.0004596923716,0.0001881631284,0.0001477443399,0.00001348195626,0.000269733227,0.0003835333226,0.0004018884688,0.0005869375317,0.0002557504095,id148,0.0006461361127,0.0004543655185,0.0002806183608,0.00002448962478,0.000326981314,0.0007278867991,0.001198941607,0.001308376109,0.0005053091087
,id149,0.000706250053,0.0006668070553,0.0007156068007,0.0005607830557,0.0005290160333,0.0007024747555,0.0006001636926,0.0007014908093,0.0005537020156,id149,0.0005378741618,0.0005609271141,0.0006520505073,0.0004159495178,0.000364793352,0.0004120635969,0.0003589299114,0.0008671801605,0.0003289577078,id149,0.001570915971,0.001411920267,0.002007777293,0.001199284491,0.001158913561,0.001090924218,0.002853111726,0.001666811398,0.001188655154
,id15,0.0000550659278,0.00001600645968,0.00006176943248,0.00006939731653,0.0001361674361,0.0002780193858,0.0002382606375,0.0003902328242,0.0004691721527,id15,0.00002952620355,0.000008079820645,0.00002810832996,0.00002390780745,0.00005311119989,0.0002164821389,0.0001640810186,0.0001792414747,0.0002502471851,id15,0.00003531445647,0.000008951934341,0.00005274522226,0.00003731164784,0.0001017646054,0.0003284652808,0.0002495207234,0.0008115912542,0.0004851448717
,id150,0.0005845632425,0.0003709407212,0.0006161897908,0.0006129304427,0.001006394032,0.000633849782,0.001026176731,0.000683513499,0.001030485651,id150,0.0002990051484,0.0001782950514,0.0005255017378,0.0004870297754,0.0005894022267,0.0003569582838,0.0005811485521,0.0003239861404,0.0003277252087,id150,0.00030733517,0.0002935958059,0.0004530706876,0.0006683221932,0.0004880888354,0.0006420574667,0.0006265182164,0.0003704498642,0.0005211474162
,id151,0.0002188651464,0.0005926152166,0.0005501198988,0.0004048862029,0.0006128965702,0.0007300487742,0.0008764292243,0.0004734997431,0.0004505042626,id151,0.00009392390843,0.0004781915747,0.0002514595627,0.0001769531001,0.0004731829083,0.000499009167,0.0007210199852,0.0004363174059,0.0003702713926,id151,0.0001783817159,0.0007518409615,0.0009570065452,0.0004303005784,0.001106666484,0.0008710590187,0.0007669448613,0.001055263395,0.0003885714789
,id152,0.0000003870751311,0.000001630721674,0.00001562260689,0.0007996039512,0.0000002260528391,0.00002960820488,0.000113451129,0.0003748017132,0.0002978847318,id152,0.0000001735848781,0.0000008665701392,0.000006262643484,0.0003680388301,0.00000005291946242,0.000009389102525,0.00006498328812,0.0001208259999,0.0002033462473,id152,0.000000223253097,0.0000005851515374,0.000007227498571,0.0005974678143,0.00000004918511962,0.00003551682663,0.0000830389025,0.000439841915,0.0003761822931
,id153,0.0005821735345,0.0002081198208,0.0003953878888,0.00004641800282,0.0007768936073,0.0007356788859,0.0006806420277,0.0004302995189,0.0008299139721,id153,0.0003025945519,0.0001036672343,0.0003230648385,0.00003750402717,0.0005018058997,0.0007932111818,0.0005479025365,0.0003666125789,0.0005682299942,id153,0.001034348279,0.0002467200173,0.0008425798149,0.0001312199514,0.001936884973,0.001837126201,0.00192439244,0.000941465716,0.002923845351
,id154,0.0006142002445,0.0001513073601,0.0007024566509,0.001008216854,0.0006858246582,0.0006465271697,0.0007804909846,0.0007572981873,0.0008844481564,id154,0.0002295900914,0.0000907567951,0.0003431858255,0.0002641806803,0.0001871109021,0.000560042179,0.0005441974241,0.0002206764638,0.0003861979627,id154,0.00134930451,0.0003475843345,0.002361772244,0.002543346711,0.00320017352,0.002712391327,0.002894998707,0.003183155158,0.004735042208
