,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id17,15.63251596,5.455776221,14.67151702,0.01141288193,3.009003966,5.049519734,4.388121599,0.7076402438,0.6207232501,id17,9.815957253,2.025040674,7.445978832,0.01175714594,2.165944116,4.303610907,1.681632842,0.3330180575,0.8315568119,id17,10.93824007,2.630577242,7.885473258,0.01217568306,2.4398124,4.019450711,2.353294709,0.5142121586,0.6265140975
,id170,2.731314556,9.212768137,23.8129162,2.115955211,8.840125278,9.316352688,21.99582962,22.23494598,18.98942883,id170,2.298240978,10.70324062,23.12581854,3.217751384,8.379978958,9.367784725,22.30085807,27.02489468,18.88919813,id170,2.33353821,13.35001381,24.52368738,4.077949268,11.62749628,12.62213826,36.99806026,29.84930407,24.12017157
,id18,9.69829715,13.76450826,5.680881279,13.30356687,14.28603407,5.898671196,4.13846911,11.71478024,6.019404632,id18,7.047139982,12.25219552,6.864934329,14.87209198,9.719386975,5.528476231,3.857688236,10.74157289,6.192358727,id18,9.259986948,14.62653055,7.592958225,19.6292724,13.49795084,9.400652226,5.73816678,13.75857794,8.176829743
,id19,17.27897087,14.28165645,11.93484145,9.769712186,13.22872072,13.84235821,9.221056472,8.873439078,14.11523414,id19,11.55075682,7.674518471,9.547184416,4.573683862,9.412237257,12.55627157,7.193551963,5.794573303,10.97849581,id19,5.005299624,12.4846101,10.81220206,11.93550975,7.882428783,8.83601813,5.360341237,6.056380856,10.03213141
,id2,12.18222687,18.89236247,17.25113726,15.02967793,11.24279942,1.141043102,10.77288822,12.90062334,13.37452383,id2,7.945597414,12.13079831,12.12045428,11.0872655,9.304471171,1.134972349,10.97551032,8.2080886,9.869511899,id2,8.115300806,12.17959589,10.43348558,8.127912016,9.386282682,1.582258934,9.062585313,8.742429056,10.74258662
,id20,20.45556314,18.78627711,16.45473742,14.11663029,20.8740924,10.82545889,15.82616713,9.887607413,13.42776323,id20,16.59742789,14.16399033,9.244085508,9.76127141,15.03914956,12.80082877,16.36941591,5.529835159,11.7566218,id20,19.8330127,12.3563281,14.90643446,12.10223686,16.78382159,12.43084382,16.93707384,6.991726981,12.37843136
,id21,20.13952861,14.07239337,17.22059459,32.36443872,23.35315766,5.610555397,6.454361456,11.022498,11.82554677,id21,16.77715966,9.48783767,15.14077638,19.28529466,18.67373239,5.037452076,3.660120208,7.733028814,6.873375768,id21,17.59260074,9.258792344,14.880617,21.04326201,21.77131262,4.928289331,4.656459185,8.757203849,9.687180217
,id22,19.5375921,0.8033588537,0.02387702863,0.3649663688,0.6805629281,26.91645887,5.72786242,2.480425088,0.5283548515,id22,8.423157201,0.677308159,0.01584930682,0.2568457922,0.314802403,15.99529173,3.12402812,2.233556819,0.3463133348,id22,10.60632442,0.5031322221,0.0160531701,0.5117191316,0.3749865996,14.06206512,3.625336068,2.439747981,0.4264762766
,id23,13.74065559,4.978354108,1.089997736,19.41714875,3.4557553,15.21408827,2.187700931,19.60957867,9.092805487,id23,14.59970328,2.730328223,0.9456833653,16.03271287,4.67406485,16.07437408,1.71763806,13.07515055,11.09333724,id23,9.893648293,3.603108714,1.183763792,14.6856514,5.06660849,15.28107642,2.655877462,13.31762624,9.643343167
,id24,13.93326158,8.540800496,29.27760851,25.31316181,10.25179608,0.00004913708078,17.02120154,14.75262273,8.257615466,id24,17.24361083,12.33384102,17.77066386,25.95373324,17.16965083,0.0001442803899,11.70991432,12.31781871,7.713459866,id24,12.12904091,10.39132658,15.56442206,30.05812741,16.63727201,0.0003203823541,16.83406678,16.03829407,7.368501568
,id25,10.15778849,12.13750031,0,12.30440205,0.3501502258,0.0001438345849,0.00003288060396,0,0.07685648106,id25,10.5683903,17.88781959,0,11.73067317,0.1543303836,0.0004699435251,0.00005176126898,0,0.06929607804,id25,9.19144655,18.21022212,0,14.04908753,0.1667084665,0.0006430371184,0.00006915793942,0,0.0678724992
,id26,7.28978482,0.7291880478,10.81956053,11.73831561,0.3275281618,0.2483461383,6.133014222,9.661710209,4.298824881,id26,5.302404893,0.4823119081,12.08828699,10.62965504,0.2668743082,0.4210886999,4.502200499,8.304514547,6.051333252,id26,8.06353522,0.6071471068,12.69445726,10.87590931,0.346220295,0.3974284223,7.331655902,10.85671411,5.252820921
,id27,17.32062585,11.26085197,19.84997228,8.688985915,11.69756932,4.708942645,7.189733895,13.53936295,6.218653969,id27,16.49489628,9.881109259,14.59885193,7.95116629,12.97896683,2.424826045,4.739262786,13.09888613,4.85952401,id27,17.12090744,11.21345086,24.41587852,7.947096463,14.71595546,5.110239185,3.899805226,12.17810508,5.078998807
,id28,0.0000004677370754,13.17743949,12.5713171,9.600366791,26.85262169,13.44544801,17.46616928,6.059921976,4.888027271,id28,0.000001244255412,13.68778366,9.135879724,6.686568311,14.02538489,8.83158227,13.03023344,6.382565704,4.705522322,id28,0.000002055193077,14.02436049,11.5157235,10.35974871,17.01644693,8.785054384,12.82683732,8.188401595,4.940382384
,id29,3.057234349,10.51289992,12.2486774,9.507049276,10.15136511,6.910365541,12.13779998,5.408728952,10.71874161,id29,2.190690698,10.33884208,9.299920405,10.54581682,7.0197966,8.353490382,7.996986568,5.579187099,7.713645449,id29,1.285875375,9.152695158,6.521006242,9.703037013,7.240913266,10.29504469,8.030176945,7.964984382,9.714441022
,id3,13.63585984,18.57780223,1.799736476,2.302355804,0.1151627584,8.838670065,15.98791753,14.11051286,10.2590109,id3,11.39783348,14.32817374,1.316297211,2.712538393,0.05513344362,5.846966296,13.70923337,10.42931853,6.588367152,id3,13.99506816,16.004262,1.425528709,2.535516253,0.08365464785,6.997783955,11.56189989,14.8175561,8.294001788
,id30,11.31508725,11.94057493,15.70341461,12.94810368,17.67650684,14.85950616,2.331783689,10.13751328,3.788338137,id30,6.025355438,5.996427807,9.98380792,7.559719177,14.27161235,11.65223032,1.315300251,6.796216585,1.385208012,id30,8.472650634,8.765228794,8.394674265,11.72101814,12.05802851,15.57374905,1.249785128,8.717918051,1.67316057
,id31,7.1063932,19.1483745,15.21905152,15.43461377,7.89116988,8.946082908,13.76178226,15.68353601,11.98647488,id31,7.36914686,13.0218086,8.402281466,6.278298971,4.392206181,7.943219039,8.520114168,10.09011965,9.858486288,id31,4.286661177,14.92325287,8.596004553,13.95409573,5.432024888,10.87328396,10.81154719,11.09338204,10.42065544
,id32,1.092092689,11.52557216,6.174284599,0.5654280705,7.089906364,14.40532099,5.955984521,1.824384927,5.818032271,id32,1.40942138,10.35229848,9.910099705,0.2781738507,5.830792568,5.250301637,4.65467228,1.817400107,4.180690796,id32,1.746998215,16.81222719,10.18678821,0.376612788,6.034839143,6.277099217,5.899933485,2.617435265,5.32804136
,id33,14.42417958,8.570866828,10.809727,16.41259289,16.25259453,10.43904613,0.05808002894,2.482471646,16.7338164,id33,13.94476375,6.370924104,8.133668664,15.57128413,14.32781743,10.17840126,0.0316319493,1.812949725,13.1645348,id33,19.61785287,10.78353562,14.17732072,12.81898841,32.75432954,9.495894766,0.04104150229,2.736474184,23.9884218
,id34,10.77165249,8.330683024,5.737109689,0.7174295417,12.23260865,2.965721719,0.1121379193,2.408182756,9.033848651,id34,8.879433992,3.988392211,2.427906871,0.2923064858,6.839038475,2.754969,0.05936657553,1.895664287,3.395476705,id34,6.854882018,5.213098694,2.737502718,0.3422066281,6.391597714,4.06596761,0.07442724028,2.355848493,3.87383427
,id35,11.99495148,14.12001466,17.64765999,15.895558,8.194647851,17.44255274,15.51639852,2.844965506,10.08034871,id35,4.289288624,10.60852277,14.34968446,11.85247645,6.713036236,13.27776426,12.57313504,2.565010755,7.99489453,id35,4.949248847,11.82605561,17.32619313,14.40355411,8.585247505,17.07195747,11.32288662,2.145030924,7.392294925
,id36,0.6461527761,5.307390589,11.24223339,9.687886166,14.1345645,2.324723694,13.64835546,22.22174558,18.63975482,id36,0.2035985655,3.192823469,6.942853022,7.563635611,7.591440037,2.318858492,4.609222766,16.39022681,13.19358819,id36,0.2551453032,2.763905871,7.542872265,5.204313783,11.03441492,2.841391906,9.170947056,14.83731,16.68596071
,id37,26.62722983,15.06545514,14.3285335,9.324363049,1.063283527,7.965367857,8.261780852,8.646926711,14.8147096,id37,17.73361486,16.17286801,28.38143484,8.453660114,0.4714040197,13.55527151,6.52426273,7.343509693,9.153791193,id37,20.79068541,24.78139537,21.21180361,8.680648567,0.526623129,11.99656288,12.2937031,9.668072697,14.75085819
,id38,1.39320401,1.410831301,7.07885394,10.74225994,4.221638036,0.00006887143146,1.819895112,0,9.213853331,id38,1.687250193,1.733845231,5.690353626,7.206598787,4.874789412,0.0001791001057,1.343642828,0,11.97235666,id38,1.880753189,2.256013967,8.60326424,10.26295009,6.639476471,0.0003880751376,0.9444422298,0,12.06755837
,id39,16.90018222,0.3638781335,7.772755161,11.9691122,5.170316868,8.040639506,22.29328545,19.3898265,10.4225482,id39,17.5554913,0.2198240004,6.834500373,7.552952977,3.795230842,5.554717913,17.46608173,13.39597866,8.85088446,id39,14.08260805,0.228611061,5.731329069,7.842707633,2.571956285,5.523564692,17.46939076,19.02350307,9.886363126
,id4,10.58464695,19.70700675,2.40237246,12.38266129,1.996009739,15.80451378,5.039193634,16.47048127,9.282742175,id4,9.319828895,15.93633855,1.045584669,10.70588274,0.9859906761,15.49621584,3.889821985,13.86900854,8.344611595,id4,9.619825745,15.55592171,1.253257768,11.10340452,0.9015430941,18.76413141,4.977413613,16.28220023,8.754541049
,id40,1.979898548,2.88438556,0.1235738374,10.42238069,1.219310734,3.8779005,15.13624795,6.497461049,4.047126909,id40,1.379028288,0.898633172,0.1306539184,8.076287364,1.202675093,1.102748381,8.64257954,5.697318168,5.372487834,id40,1.003569821,2.330070995,0.0482633924,25.39026989,1.254406502,0.8709174905,9.777844579,7.02429066,5.153926564
,id41,5.426479183,1.172426103,2.089917494,4.471715058,2.897578445,16.44925101,4.980267651,3.768146561,3.566083834,id41,6.991650389,2.045311259,1.455549358,1.693907199,1.509406821,12.93615648,5.000934254,2.595646893,3.432383354,id41,3.726312182,2.108753634,1.857867995,3.20548077,2.979269489,24.01133025,6.106177257,4.461007078,4.799308575
,id42,1.885083496,0.0004382421977,7.846365831,1.852093249,5.462724423,2.279144684,12.75917395,5.622421255,9.865676619,id42,3.022993731,0.001927252277,7.905223533,3.130369957,8.682833107,3.413408172,17.65553062,3.784286999,8.85697577,id42,4.285374829,0.003403593073,4.234028281,4.522143193,6.807655598,4.842060077,18.21136976,4.784979413,12.75460113
,id43,6.587964404,17.29836681,6.494247565,0.3404377376,8.739504415,9.061952133,2.242471558,12.64214196,13.5371127,id43,8.355774403,17.61370151,7.1260566,0.4045547591,7.166014728,4.265515755,1.738498756,12.28529178,10.38497305,id43,9.298002668,21.8260749,13.03396622,0.4538141348,6.997143595,7.011909264,3.375772359,13.85545408,17.95575134
,id44,3.357325149,5.002228572,0.01551579075,6.555920646,1.501889492,1.438445208,0.8779665993,9.673086029,13.01972308,id44,0.8940269503,2.606412226,0.01484288232,3.764647761,0.942301921,1.865575564,1.612329556,7.435944166,8.712167644,id44,0.8151434893,4.319228096,0.01493224483,5.708471772,1.036322805,3.623540729,3.227569468,13.03995102,19.57553172
,id45,2.346156698,12.88550387,13.80636362,4.930320675,16.64938837,9.528045844,16.22143814,8.006007984,14.63995542,id45,1.598042157,15.3801152,7.489042862,4.29455393,12.64167464,9.15346457,15.63713276,5.549812928,12.44118541,id45,2.669659572,18.71565638,14.74205596,3.426275663,21.8885145,13.31992495,17.37205746,10.48151591,14.89821893
,id46,9.471902967,4.984534744,9.032092187,7.095299964,11.55969783,0.00002535425223,0.06075613681,7.145620592,16.91168774,id46,6.108519741,2.698827228,5.396435797,9.195745985,8.419240343,0.00003025271577,0.0310740509,5.671953893,12.14248627,id46,6.414519425,3.33355748,5.469172512,8.468379952,7.057938704,0.0001052780418,0.07541113215,5.839107373,15.52481035
,id47,11.45485218,8.984577367,12.00107104,9.856262171,10.14797609,11.79398774,9.746413869,11.94595981,9.968637065,id47,9.309546198,6.870237493,8.51573412,6.771722558,5.933409385,7.237066998,5.919081187,9.249728584,4.599410513,id47,8.527881853,8.860678883,6.52865407,9.346066953,7.281291574,7.425454655,5.710242252,9.187704669,7.400728561
,id48,2.28301219,9.053452994,10.91245258,11.27647449,9.421158953,15.66031327,12.45942625,8.749051713,13.57770692,id48,0.9851724289,5.278690715,7.889604397,6.430865656,5.50956565,9.998071162,8.712492415,4.826012102,8.287828817,id48,1.379480716,5.452038924,6.912535825,7.79423624,7.086435437,8.166044217,8.89458739,5.368784577,8.231505671
,id49,11.47933268,15.19355783,17.31449642,11.22423345,6.25247645,7.207982619,7.076408137,8.273777304,21.59882121,id49,6.694608264,12.59962733,13.25532402,8.782114499,4.759535068,5.807355567,4.623639641,6.39438185,15.97607802,id49,9.774906129,11.57375967,16.5515943,7.468542508,7.461999976,5.265557292,6.195316647,7.607371332,19.86365294
,id5,14.88978714,8.60104268,14.64992814,15.1802169,0.574641915,11.81544198,8.010564406,13.44264554,10.43295771,id5,14.69137142,7.779198115,10.03100203,8.495200577,0.6655993809,10.6219293,7.844161342,13.61815067,7.834833748,id5,15.66380019,9.030045455,14.19108269,9.169814169,1.411829175,15.49576602,7.958478958,19.80445543,10.31154789
,id50,23.67945278,16.83702098,7.049132103,13.33084526,1.471026877,10.27419061,11.34225987,19.42845845,20.81078884,id50,16.01261207,14.72344631,9.858349726,11.39210746,1.301296927,6.351822016,7.497411884,18.60333351,19.91706909,id50,17.64729677,10.70961339,6.600879332,12.72621866,1.294657533,7.963434098,10.69468614,19.41319472,21.60635895
,id51,7.869690861,9.05509849,16.43202264,9.408235243,7.484687406,6.822225098,5.781888767,7.93148111,11.76880994,id51,4.756896683,5.452216048,8.367499503,6.445545826,3.742776868,4.996304166,5.24448813,6.7108275,8.871186793,id51,5.737245071,6.631725387,10.00856839,8.482767258,4.966070726,6.549101638,3.674206182,7.237795506,11.95566238
,id52,15.09570007,3.3257998,22.02298469,10.44969263,12.89995557,6.773650556,5.130334887,10.73671091,17.88907779,id52,12.12888099,3.772848436,12.74081309,9.146470953,8.001352442,4.359964452,3.855346532,5.597669206,21.46331444,id52,10.69084227,2.571627231,13.89531516,12.04096444,7.983254006,4.694044274,4.872190509,6.807821324,12.95580562
,id53,13.12309836,1.676278369,9.921198354,12.13938973,3.921928635,0.00000006546516237,11.97151845,0.00002117969526,2.773892164,id53,7.310866152,1.99964131,8.579083162,8.532421566,2.719568809,0.0000001478103643,7.215687101,0.00001543029654,0.7700029833,id53,12.40167115,1.987345569,10.73299492,9.925793146,2.653201227,0.0000003212626931,12.56483874,0.00003759999079,0.9253325075
,id54,5.009464129,5.726630412,9.94724493,12.11132454,18.53979109,13.50866547,11.65807694,14.64432279,11.77743967,id54,5.738180685,4.360345557,10.89619434,14.67659029,15.81878215,11.54496577,11.22863178,10.15985213,10.30999743,id54,7.016469958,6.977749698,13.5976288,16.40417043,17.0437014,16.85549663,14.74119391,14.8330626,15.80037389
,id55,5.790709956,2.895315029,13.50432018,12.68189742,9.536695282,20.55945711,18.6744806,15.79606368,18.51759774,id55,4.892705828,2.465366046,12.48302568,13.01262474,9.548305531,18.63078965,14.3574144,13.77740431,16.34943571,id55,5.894660345,2.361016204,24.33554687,14.19837776,11.0866731,19.11644696,16.5769773,18.60584201,27.25133414
,id56,13.87116127,1.320831524,1.764112311,0.223995962,3.227474782,13.17860414,13.9239192,15.01735933,4.547215455,id56,11.2168598,2.191149318,1.820902418,0.2000975028,3.185924818,9.580952185,7.972498967,13.3711944,2.712306439,id56,12.05719862,2.815040199,2.651512488,0.3099686247,4.248132753,16.14181673,6.988661182,22.32608906,4.550627752
,id57,9.398906067,8.358322101,11.55553097,14.38808839,12.95859766,14.43811884,4.188726086,10.40428941,11.79113113,id57,6.12239179,4.275870451,13.37249415,10.8387984,8.803911691,12.33709287,2.19029103,8.821199428,11.59543017,id57,9.647344982,8.168872713,11.68747286,19.00636364,13.59473617,15.46773082,2.692789327,11.02441934,12.86071863
,id58,14.01650198,11.32468148,10.35061254,3.583551687,14.09551542,5.398968795,2.774860451,6.622620112,2.831581084,id58,14.05598898,11.05590218,8.758369453,4.718504157,14.31665128,8.37916308,4.030182111,7.056814573,2.524385439,id58,18.20607592,16.85819859,14.1107257,5.974005639,22.99045001,9.06091761,5.394434429,10.16765178,4.020776374
,id59,4.826345091,12.12389063,16.02488661,11.33967064,16.26633773,3.969207363,14.44728725,1.839259226,11.28995505,id59,5.032437932,8.81694215,13.89945953,8.342274072,15.63158987,3.365112989,12.99654047,2.358433096,13.33270797,id59,5.040457617,15.20786183,16.53823671,13.7035275,15.4784727,5.027834071,14.32862053,2.505460129,14.97169347
,id6,1.361641021,5.924997321,3.675773975,12.28624473,8.625533988,7.578108109,8.972095151,7.260713689,8.544924632,id6,0.9660035731,4.520006925,1.90765725,5.255158239,9.297007351,9.134580463,8.032192088,5.14902031,5.906760725,id6,1.240527779,4.480345284,2.787430395,8.528092403,11.19278725,6.530467865,10.62862209,7.304274969,4.401929142
,id60,9.934232513,1.470513812,16.92375826,6.588667635,12.57778555,13.02071129,14.15918604,17.44827138,14.45903862,id60,7.733629084,1.669377475,10.22915426,6.459460205,12.32295141,11.33647267,11.04229912,13.37424948,10.27579754,id60,10.52669546,1.593771434,13.00727482,6.285562792,15.13800996,8.474642587,14.00153071,17.6678479,23.58054626
,id61,16.50036893,22.07981028,20.93709011,17.29571639,5.567977384,20.45852652,20.99644509,21.75132404,22.24470086,id61,13.52429478,19.84859761,17.10810513,15.35231497,4.167089672,17.87691222,19.36916768,20.15665902,18.36926845,id61,14.2844173,20.64975805,23.05043711,20.01329221,4.437851434,18.03186758,23.69783565,22.79056984,20.16762542
,id62,12.12102145,4.620401149,11.36359022,4.328431706,4.50741814,9.817124928,13.29664125,10.58025275,11.80715265,id62,10.22423509,6.03932993,13.77893489,4.941113034,4.618774838,9.415223053,10.5196064,13.29862284,10.03326176,id62,15.79045014,8.230001569,16.07350515,4.701009052,5.190941568,14.66456177,17.83326664,11.88488212,13.76603681
,id63,8.668552771,4.331811661,3.823521982,0.8048905141,15.73733201,6.931232396,1.40548844,18.62044259,3.704282443,id63,8.650179562,3.566487778,4.576232085,0.9034958481,16.24237484,5.990757059,2.163613209,14.79865789,5.666990814,id63,10.01037346,7.107709101,5.664466042,0.9321649036,21.46951534,8.572829451,2.974141411,20.77904754,6.161432373
,id64,15.69946075,17.80506484,13.93651201,17.43172166,15.52068847,8.168950036,10.72787375,13.77520975,12.78245401,id64,7.86252069,11.95820997,10.76516422,16.9075449,11.98729834,8.359788761,11.58785887,13.26660746,11.98919856,id64,22.81059861,14.94753423,14.81505282,23.76122489,24.75518732,12.64537058,22.49357787,15.30489389,25.99887182
,id65,12.70383137,10.08807354,7.827021464,20.41876754,20.16245557,2.660467755,0.00007019038974,7.895355191,11.65158613,id65,27.94652683,5.282236982,16.24828461,8.620802521,12.45095593,2.385034727,0.0007705238585,9.441982943,12.30894398,id65,35.91061713,7.239081269,21.30952627,11.53768761,30.03860415,2.443671421,0.001720229991,8.880638067,12.75113077
,id66,21.82603313,17.82767111,15.08809694,7.657265706,19.0842337,19.07409849,15.30758483,4.335225732,15.52258336,id66,22.75137158,23.5998352,8.659976568,13.48001567,15.44632751,13.78250553,5.979862284,3.257471929,15.48385268,id66,33.68068298,40.02633327,18.47875359,18.01722773,36.35333386,51.72142387,31.32793413,8.206008422,30.32894937
,id67,2.433923175,0.2028420521,0.2008811839,0.7722415334,1.948491827,2.390494699,0.01762423911,0.2333908556,2.789991234,id67,1.974421645,0.1109894646,0.1192010754,0.5542771667,1.167619423,2.097613293,0.01897676533,0.1378502278,3.570711159,id67,1.67341359,0.2460914085,0.2285866405,0.6142488861,1.259172212,2.220881947,0.01294355832,0.1678536839,3.866918295
,id68,2.399352242,1.438209703,0.0007997761667,6.517488645,5.265673136,12.43299988,4.356421983,3.580196998,6.777144746,id68,2.553689945,0.439566366,0.001837226809,3.690194587,1.430127602,8.088070858,2.930351444,4.818270283,5.270212654,id68,3.50585139,0.3933467331,0.00311945435,7.701347618,1.059973476,9.611106639,3.279566877,5.036261684,7.627329689
,id69,8.050113912,13.36568056,3.673153874,8.196349806,14.53227923,4.305432934,4.02174028,11.59947573,12.00109664,id69,5.729507778,11.82955861,3.119409768,8.919432154,10.88689814,4.71861232,3.232056592,8.893501989,9.454635487,id69,6.593870701,15.08500126,2.125414237,8.40735974,14.04527709,10.79804402,3.19553498,12.63615337,15.27480095
,id7,10.02861248,7.363687075,8.635553498,5.548665181,20.68933925,11.17013352,8.250617341,18.99831256,9.937521284,id7,5.890470413,6.28800598,3.894104452,6.190396645,15.99875163,8.284048241,5.339584951,13.93310524,7.504071579,id7,7.282064568,7.228571173,8.539558429,4.226956894,24.24055209,12.17775912,4.550367603,15.41448359,9.998520061
,id70,15.99786521,2.971884729,18.05437785,22.02479089,9.358890113,6.860787014,11.510875,11.75268471,16.99925168,id70,10.6310014,0.88288486,14.83598595,15.84297088,16.23945007,9.129161844,8.532085039,9.544920891,14.93706883,id70,24.7576386,2.931585041,18.44944647,17.31592539,13.53724964,5.714247817,8.008871922,12.8970044,17.46464755
,id71,17.89209829,0.9296491159,1.86002557,12.41350351,1.131371148,0.0006025166045,0.1393879882,1.544073414,0.9191846203,id71,17.76140144,0.9191692203,2.106445523,11.64865336,1.838414867,0.001409905924,0.08316249605,0.9638491692,0.6972902468,id71,20.45906234,0.9236644929,2.175357917,11.29936921,2.629456841,0.002020322771,0.1565764786,1.043339546,0.8035279878
,id72,9.4174638,4.592889433,10.47450592,3.914009428,13.36506094,6.109642083,3.217229107,12.06023987,16.02378284,id72,5.421196603,4.124927314,7.282506495,0.7753278773,8.223077369,5.341652517,3.908520565,10.0876785,9.841466114,id72,16.91495939,4.379870838,13.49762721,1.351048742,17.04624632,5.343891928,4.225514758,13.46193548,9.141740874
,id73,12.45255122,10.19498855,17.83475578,16.5045183,8.589551408,16.7176315,17.3339246,21.82039681,15.80398396,id73,8.423025531,8.260701379,15.29897139,11.99413954,8.900385472,13.86009054,11.52092025,14.81757196,10.15257251,id73,12.00030375,11.1778537,16.52506642,20.99164044,13.10965686,17.68255539,17.2104291,18.68445253,13.48528519
,id74,13.08135921,6.343367205,15.27130378,16.83987941,16.60742726,19.65161518,9.787065762,12.00249048,17.17372899,id74,16.3743984,6.129325312,11.64073967,13.26412982,13.5681323,13.28634703,8.043305409,9.1519962,11.85086951,id74,17.36043228,6.009113016,13.98054777,18.15441618,20.28793259,17.69340289,9.685701696,14.17660089,15.91394356
,id75,5.043152623,18.27090101,16.47610008,13.71985262,2.378526132,13.43632698,14.40990528,17.0932056,15.17794523,id75,6.277601357,19.65180528,13.20494475,10.4259034,1.702330061,16.76249668,17.54247113,11.86393214,13.92919197,id75,6.957379367,17.01011094,16.97471267,13.05628439,1.849283272,12.8598176,24.35196518,18.44425288,13.49084188
,id76,20.38625736,13.91929284,0.4331185789,5.688389618,7.146498475,8.699929702,5.229565057,2.085987775,5.284963145,id76,19.53402352,11.76186938,0.9915520277,3.743451568,7.253989426,14.83837037,5.473639687,2.575898251,4.430544688,id76,22.85685917,18.16384835,1.939160186,5.261454328,9.648394318,17.120846,5.672039328,3.106907911,8.021231932
,id77,17.80627214,19.51329031,12.19681783,11.90119461,10.66526309,10.26012035,13.38423486,6.157304254,2.295343906,id77,16.03042815,14.2193771,10.74010008,12.71020404,9.790235294,10.40440084,12.40407195,7.951649173,2.412547033,id77,23.94078772,19.81286543,15.40852833,13.35685291,11.668004,11.78375087,16.68391825,9.669988759,2.971985225
,id78,13.26316024,11.15495205,8.706039922,13.06360308,5.319061648,15.91498355,0.2354295793,14.37879706,7.941754262,id78,12.48339244,8.831021534,8.512933505,12.9235014,5.108778095,15.18197796,0.1646480686,13.2007063,7.996191634,id78,17.40727345,9.64980156,8.862486958,12.1931151,6.696253314,21.86096849,0.2166903444,13.36115728,6.394915346
,id79,15.80435151,8.328740481,15.70578828,8.940926437,23.24002935,18.75713581,1.748158181,15.27676974,2.090790481,id79,13.87938427,3.729394322,13.39200422,8.652192141,20.78814594,10.52226724,4.462024141,13.51622048,2.550345646,id79,18.61857511,3.906647895,26.17738351,10.99094636,40.48465236,20.96227458,7.399141546,19.95889612,3.232062364
,id8,20.06458311,5.608516896,,1.79561261,13.34835718,18.14039439,24.94950158,11.9173514,13.1767472,id8,10.70708661,5.629026731,,1.884873379,5.014164528,10.49780065,9.99204796,8.938788207,7.435902537,id8,23.21104846,6.294650675,,1.891945374,11.03367644,11.56106306,13.53322649,7.996600968,11.8655147
,id80,0.001056001791,1.499113165,11.01936845,2.800521934,0.009115418659,17.84965035,2.865970011,8.567282332,7.713334231,id80,0.002153019738,1.996727246,15.11866474,4.516416173,0.007116137237,15.54824061,5.134017743,7.232297524,5.275209444,id80,0.004681197354,3.126278696,20.15029956,5.673648212,0.009773649354,30.76942542,6.144748884,15.60144396,14.28239842
,id81,3.809840991,0.1072085754,4.523819387,10.07679289,5.696480969,0.9358099589,1.531063388,7.179252318,4.361845048,id81,5.782748336,0.09785483564,4.005993306,7.074961043,5.598474299,0.1675089849,1.631222203,6.952117407,2.37269958,id81,8.370293703,0.09785816508,4.476655352,10.46913945,6.662265405,0.245422834,2.643807332,6.930112029,2.664315496
,id82,16.75008945,15.31694041,12.00764337,17.17772301,11.82177562,10.39800676,13.44860975,11.92459429,2.709536911,id82,18.9859036,13.45378502,12.07210656,17.13746374,16.24615434,16.25392959,13.03446969,13.37297506,1.513316436,id82,17.3684395,31.68842281,25.49038442,23.77832915,30.08700371,15.62580101,21.87231048,15.35531509,1.721046663
,id83,18.56935262,3.701792572,6.958871805,10.84871038,11.14266869,8.819575131,11.87090343,2.145341699,9.627929282,id83,12.04922623,3.617045279,4.760678953,9.17652633,12.83838608,7.628989788,10.42186118,2.226775236,9.139242265,id83,16.89807245,4.047615275,5.06845708,8.867574474,18.30858586,6.641336651,13.89637969,3.326072834,10.66670483
,id84,14.40944603,4.321568115,8.090136947,13.75034464,7.099645359,8.033687458,5.891741419,6.598467528,4.445028405,id84,13.56281653,4.798635905,7.737801264,17.2214912,4.206546013,6.304551388,8.423963972,7.629636879,4.214649029,id84,15.80449181,6.230371033,9.162329022,14.61278069,6.588910433,5.855109969,8.678544023,9.79454376,4.952587376
,id85,8.619438628,6.549291411,4.043326615,0.9044402052,1.885968675,4.136651996,8.48924161,1.433112853,2.303573058,id85,7.844965507,6.000745212,4.661732119,1.167594524,1.921624351,2.945782632,5.346076613,1.809269367,2.430287149,id85,6.249098765,8.911963996,6.538848934,1.737310185,2.959051132,5.599627608,8.02229027,2.437263728,3.123735075
,id86,2.19004675,12.22763611,9.491038085,9.087243585,8.650165651,12.25699156,14.28754826,7.198573464,16.49612856,id86,1.505553336,16.04715117,8.445086359,10.26356451,8.460085683,13.43556458,15.23307507,6.13563637,15.59974237,id86,1.740883708,28.36417733,10.40002745,17.71237891,12.66758201,17.95368688,23.54488099,8.758048506,23.04896829
,id87,10.9168337,9.748477944,10.18735088,13.66710285,16.33653086,19.6626923,12.4306584,16.18320117,13.48365656,id87,8.347742143,8.77662807,10.73757855,10.06216977,13.18188228,14.3188221,9.914826262,15.28701999,13.12136738,id87,14.34688492,7.664795314,13.53423451,17.97522356,24.06076303,24.71548963,13.92496272,18.91155942,16.20565868
