,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9,ID,scenario1,scenario2,scenario3,scenario4,scenario5,scenario6,scenario7,scenario8,scenario9
,id163,17.26380896,17.49978316,18.27023171,21.20233051,16.4465604,11.13988781,8.221074581,21.83900428,16.78350416,id163,12.7399015,13.72907918,21.02144783,18.19101836,12.72656339,8.412932177,8.022244584,15.13976414,17.52321549,id163,43.16229416,33.5793177,46.23911598,48.40988461,53.81617494,23.47836027,16.16347707,46.20981871,46.7442511
,id164,7.776164463,11.04765156,17.6949344,19.69849831,14.26614885,19.37931273,18.31352588,15.77436717,15.04437241,id164,6.12101553,6.766498093,11.0791744,15.27444415,11.01365796,16.04208033,13.52614017,14.72191372,10.46643452,id164,6.825318306,7.956514971,24.68839651,22.18737129,17.89306427,27.77200543,23.59255818,20.87677147,20.7902092
,id165,20.08396295,22.41178813,6.985176418,5.331321537,6.588910956,18.92390057,11.29906036,21.46971862,17.45697172,id165,13.09249132,15.68414405,6.277885449,5.421954534,7.357593669,12.67146283,9.890259227,16.25443078,12.601054,id165,30.2477914,33.4953316,12.1062421,9.612237103,10.77376852,19.82366503,20.90580156,38.15155056,30.89809979
,id166,7.15687899,4.81865776,3.786892203,3.740235217,8.830819518,1.671993979,3.772307149,4.462953939,12.33959712,id166,4.542075081,3.511731378,1.966041185,4.021443197,6.480414402,1.729619842,4.697914206,4.759292719,11.78185893,id166,8.683705402,7.145833001,5.520923435,3.795831859,9.042957076,2.235455626,4.861046425,7.842033926,19.53241467
,id167,18.72610787,21.89751433,16.86244668,17.97586764,15.87627769,22.0737838,23.32103712,17.92610119,8.627244608,id167,15.69879034,18.05231823,11.39426924,12.362142,14.03340449,17.83777253,17.78218591,13.4085285,8.857845226,id167,28.84071678,35.47947469,19.87307649,29.06482128,25.43833448,36.83298948,28.78395399,18.03034263,7.718066483
,id168,15.97575959,20.24156656,14.2792133,11.61494758,21.13850204,22.08988443,20.51496656,21.47960588,16.07511242,id168,13.12329058,15.84561149,13.16739044,12.13104206,13.591589,17.99620881,20.03851917,15.91500888,15.32117091,id168,19.79266669,28.7175698,20.43137709,17.09740949,28.54045661,32.61964156,34.03741013,34.42267632,22.37333287
,id169,20.9608494,17.14957159,2.634409636,9.800021045,9.937130302,4.184317964,1.486946378,5.418409385,5.389111992,id169,19.68033934,10.29697628,4.157319088,7.648603535,10.8194379,3.353627018,2.184516609,4.236946142,5.056941259,id169,42.41502322,23.26162142,5.089425971,22.4351651,26.35559083,8.864526661,2.793226969,7.332206426,9.13772884
,id17,6.89417387,1.377589326,6.620798522,1.343915827,0.5014685089,5.985420973,4.666790533,11.05696185,0.2550548353,id17,4.336260131,0.8304259468,3.371737696,1.498237356,0.287243046,2.307644246,2.088963528,6.586409795,0.1590901057,id17,4.864334617,1.184797435,3.945858608,1.00115943,0.4223594158,2.469874025,2.215257057,7.531957713,0.1932069289
,id170,5.913842237,22.74027895,18.21509067,7.795174296,9.440901112,8.581626602,4.414061392,15.84470847,9.229882425,id170,5.119650742,22.47356334,17.67341275,10.11609326,11.1841747,6.918055907,4.921393119,18.14919254,7.211298681,id170,7.706502888,33.53769666,41.67764063,11.6293715,16.61943797,13.86278653,10.72044863,37.93018113,16.35626462
,id18,0.4765336093,1.240699619,0.498101428,0.005085535092,6.162887178,4.216883486,1.358269052,0.00001206097408,2.740025192,id18,0.712775008,0.7315387714,1.448406929,0.006105808102,4.882021591,4.926649262,2.687166499,0.00007392425442,2.808239512,id18,1.00883481,0.649855467,2.175968524,0.007168297351,7.692459962,7.153160668,3.249739909,0.0001388447402,4.489938025
,id19,3.988725292,10.87983803,7.831345055,11.12058174,7.01975856,7.780941233,10.19851367,9.793687231,10.40051837,id19,2.702867181,7.915908931,6.001967635,10.38174526,6.011823849,6.110247582,5.654601825,9.371700721,8.210098944,id19,2.230058157,8.136500504,6.458660443,13.7774672,6.371684747,5.168172555,7.747979706,8.849391551,10.37782925
,id2,14.16839019,17.33772363,16.72974569,8.939245569,16.59763805,14.53114864,15.00269661,17.582262,11.44907954,id2,11.32172524,10.89050355,10.20664136,6.637243014,12.13453697,7.56327131,9.58532712,13.22705467,6.547578297,id2,10.70405877,10.47718854,10.07947563,5.191663696,11.09050665,8.341797579,9.325051655,12.78148414,9.088195653
,id20,5.289390051,16.90810951,15.35958213,13.45998844,10.53447609,7.296137582,6.786212974,8.918883123,3.011030921,id20,4.932810786,15.98517128,9.334651604,9.832597487,8.256703774,6.93373752,5.925116678,6.259403117,3.483669679,id20,6.15955239,17.10758118,14.86901684,10.82445289,8.410436396,8.674203762,5.700912605,6.90039525,3.633556908
,id21,3.23461987,5.713358447,5.909474449,6.414618519,3.427965581,11.09758876,8.459209038,16.85505604,3.155153717,id21,2.253225993,2.746499873,3.415459272,4.18772719,1.929591271,9.507748188,5.883110437,12.96642897,1.991414844,id21,2.743063876,3.69005151,4.637946172,4.595786594,2.123964131,11.18392107,6.569196025,13.85565762,3.048719964
,id22,7.293926717,3.286864408,0.008975833271,2.812331737,0.7127006496,11.89568104,9.105646252,4.925928978,0.3759873075,id22,5.570239973,2.25877131,0.005932263,2.529319594,0.533512566,7.760793649,5.697645774,2.985106628,0.2506725712,id22,5.485679707,2.622690492,0.00689932688,1.839303217,0.5393145298,8.697363349,6.567173413,3.121076182,0.3660475192
,id23,3.807313399,13.54299585,4.822561514,15.20492623,1.031009895,14.83074972,6.442916026,12.42454817,14.22315168,id23,4.200009847,12.67636327,3.777475169,17.62556703,0.7232912664,11.66409944,3.393894768,11.39684915,12.26190674,id23,2.589475135,12.67983417,4.53307443,14.20197093,1.038347618,13.35857185,4.316149233,10.82502919,10.26738413
,id24,10.1866367,0.00002451798123,11.77081939,18.95981536,15.11947186,3.011440338,11.93728434,17.52510798,12.4106997,id24,12.94465961,0.00008295247443,15.17768824,27.86810038,15.96968087,1.849816974,12.42813562,17.93787469,14.40068065,id24,12.17148958,0.0001690495581,12.84745917,30.78783559,16.4356854,3.680623119,12.71998767,22.38648139,15.00264192
,id25,3.242702783,11.71263767,0,5.201932188,0.5336789469,0.00003860512908,0.000001945634572,0.6050059361,2.211351568,id25,3.944867787,9.577000408,0,2.280633524,0.7883216358,0.00008784727964,0.000004017727525,0.5312383727,2.383159962,id25,4.109853806,11.85301407,0,5.572634385,1.116972262,0.0001782239703,0.000005800241697,0.8700146958,3.264137031
,id26,5.725761906,1.437265686,0.3654533917,12.73431807,0.5029110931,0.4343703485,0.8350022563,8.661714776,12.6512716,id26,4.946823346,1.172428224,0.2993535191,11.53676373,0.7795012874,0.725174546,1.03215858,8.060381781,11.1938261,id26,4.830067137,1.894551344,0.3522427431,11.87742399,1.132706786,1.040040178,0.6653763053,7.443219426,12.13228765
,id27,7.628280042,2.621529198,10.32636023,13.31874751,5.12046506,9.361897814,2.895211952,11.82531192,4.405899403,id27,6.385258308,2.426367515,11.45106705,10.70523202,5.098784066,9.496982405,3.567398343,10.67171702,4.298409775,id27,7.281281188,3.32204378,12.83952943,11.82182402,5.491375856,8.902679897,4.520039633,11.66553161,3.875920999
,id28,0.00004976925879,14.80740536,11.39019605,1.610691559,22.16834125,16.82566124,19.08592294,8.669882341,15.06746673,id28,0.00002473441564,10.39589337,9.848345862,0.580082878,15.62187179,9.151436729,10.63338118,6.516741483,11.5182536,id28,0.00004473708127,13.70433004,10.77846133,0.662674842,14.97271812,10.02568303,13.68015047,7.362950248,12.67707528
,id29,3.739005365,5.60430139,8.778335213,22.44366658,11.56385328,7.08473711,5.707675469,9.786543895,6.067170931,id29,2.737994737,5.63514822,7.327781619,16.79434185,6.927947253,5.322912849,4.564188563,6.86972492,4.489243092,id29,4.141913359,6.8117652,9.89333072,19.91967789,8.093587462,11.0009113,5.21693982,10.01493131,6.805650591
,id3,17.00621735,16.89185941,0.000004718454652,1.782095637,0.2931852605,17.59984051,15.62102627,2.846565254,6.540989768,id3,12.94998596,12.28330414,0.000005159031325,1.324643143,0.2133711054,13.07020491,12.93095156,4.179376884,4.483927827,id3,13.24090505,16.10583741,0.000009109483551,2.099357885,0.2805971979,11.76184321,11.51385954,4.664413351,6.930595166
,id30,18.58191063,15.84835384,16.07904888,13.19877506,16.62792126,8.137350275,3.279096347,2.390099408,8.712735989,id30,14.62508261,10.38010993,15.10839164,11.36526275,14.06702056,8.769818288,2.237854929,1.495099499,4.728103946,id30,14.52871043,11.26828547,13.52812861,12.59867349,12.81889082,9.343634026,2.617126187,1.950418249,5.407535681
,id31,4.487522442,12.97615788,17.20126191,13.73675986,13.33475912,6.761995806,13.33768242,13.7948682,10.56453138,id31,3.579270144,7.773194091,13.44563562,9.594893814,11.1263354,4.434898454,6.528464975,7.982294597,7.616369081,id31,3.566372455,8.211462582,13.651977,12.93340886,10.81661951,4.207536345,6.309650046,11.0251416,10.29295629
,id32,13.59986232,5.249025439,18.78513432,2.617660572,5.456079043,3.953355011,5.480596225,7.038813172,4.606554512,id32,11.12890479,4.110830179,17.91210606,2.319149971,7.344827887,2.452519113,5.134141416,6.457203319,2.569975472,id32,15.05413469,10.79716267,30.39643896,2.494703286,9.783117072,3.033644669,7.619435119,13.00427001,6.17779023
,id33,10.6164537,11.25666317,12.3134779,14.70889036,21.50346172,10.29491784,0.5938730558,11.55769714,22.51356266,id33,7.070545386,9.171465781,10.33370272,12.12768805,14.68617272,8.590856417,0.2892874999,5.778545092,12.59739541,id33,9.369899031,16.57477901,11.90220467,20.54964456,22.87662811,9.910909033,0.4192992125,11.56672417,20.28445195
,id34,6.993874752,12.04339354,11.91589663,1.772684146,10.42495312,3.874808408,1.094377249,0.9990359413,8.808085093,id34,5.491107584,10.55998157,8.078362886,1.277196554,3.91715617,2.211714024,0.9562802533,0.8583428968,3.976769475,id34,6.055927487,8.078059391,7.587749455,1.952436401,5.785409531,2.636118687,1.118207367,1.052721748,4.459865414
,id35,6.700195583,7.115733269,4.50636385,21.70802452,17.52390364,10.49307815,13.76584272,3.009422934,13.22406498,id35,2.883239971,6.07474581,2.652770091,12.98499413,11.76285304,7.500471398,8.552807833,1.429933073,7.660593243,id35,4.52436103,6.981284457,3.017135356,12.92417438,14.1431479,8.229077254,7.382034447,2.022097994,8.481719969
,id36,0.9193591409,6.286096338,8.518787066,8.145659735,4.027756324,1.360213333,5.958250881,11.59607725,13.85249154,id36,0.5406268968,6.583199931,4.957519437,6.465073789,2.792665113,1.285833169,5.122405955,5.20656173,11.01487925,id36,0.6738292852,6.343422343,6.051114178,6.758796152,3.500767299,1.410633733,4.386874803,5.773164982,8.270690343
,id37,1.189665904,10.20157766,11.05891566,11.97529523,0.406669367,1.945195898,9.940007187,18.94185035,15.6330965,id37,0.954727428,7.902796577,9.762341692,8.563572842,0.1869742503,2.274565935,7.659558426,16.91945266,15.51521204,id37,0.8348300255,12.05875435,7.415518302,10.7290127,0.2058329155,3.712688006,17.72755353,25.75481733,23.44565684
,id38,0.03398867063,4.580409707,1.868046807,21.56828163,6.125403666,0.469937111,0.5816001213,2.692170977,3.294464241,id38,0.04268795529,5.864760297,1.96872819,21.80085111,6.97062554,0.7836003585,0.5399570551,2.693356616,3.819350869,id38,0.06572289419,6.960765091,2.694137557,18.44433773,8.194256529,1.12392112,0.7338732861,3.634035017,4.022386843
,id39,17.86469385,17.13492079,4.418572431,13.07637279,8.432625122,8.134757062,9.683177955,10.48181502,8.8783419,id39,13.04026452,14.24583958,2.546262695,9.102443916,8.999760677,7.546921429,6.171887512,7.535614575,5.702732483,id39,17.154552,15.06911434,6.466767555,11.25708796,11.06096266,8.447333952,7.082761084,9.230563465,5.998614732
,id4,2.884687606,8.454149297,1.190407124,4.387266735,0.4717445254,7.384002688,2.915379392,3.79958705,7.981910885,id4,2.223944758,5.652224155,0.6833447833,2.75419784,0.3480797979,4.691865183,2.202082405,2.836569456,4.525498176,id4,2.276908807,7.028427584,0.8466806797,3.604534244,0.2960907937,7.260890082,2.753669014,3.626379469,5.572409441
,id40,1.887675428,10.13480717,0.01506413795,9.175557313,0.8778162463,1.471082016,12.28622153,16.12085402,5.595362283,id40,2.307270375,9.834671961,0.01872842992,7.316252313,1.36293377,0.5480903791,7.219532951,10.08776141,3.154238374,id40,2.328821307,7.319992714,0.02814385837,8.283180955,1.073473285,0.4711173899,8.258102397,15.68509237,4.265987334
,id41,5.051784507,3.966694553,7.379538006,4.284199131,2.534584086,6.356575706,8.529373138,3.179784189,4.456947887,id41,3.895753158,3.291289247,4.828328137,3.494035207,2.485249324,4.84911373,6.693769139,2.86596573,3.58004934,id41,4.191531734,3.422499999,6.516877767,4.936489549,2.812078172,4.882372535,4.937566298,3.239773544,4.496249231
,id42,4.640576809,10.06783002,10.0909915,5.375573099,6.481107912,6.886152122,3.264264307,3.900316761,5.080011879,id42,4.120357774,9.2141446,9.881261655,5.691234833,8.14297932,7.169370638,2.133682994,5.286584937,5.503439504,id42,8.600526102,12.73761947,9.360750323,4.755786067,8.500192438,7.809043386,2.775544082,5.005606208,6.649617274
,id43,10.87367595,11.70741607,1.13408775,0.6940995574,4.450437505,5.667886957,1.342429159,16.50852686,1.506779809,id43,7.838323951,8.936431425,1.18591051,0.3992986737,3.310634241,4.168991685,1.101303475,10.75107534,1.048851648,id43,14.0329656,14.0568646,1.527152076,0.6202825995,5.010703263,6.320853408,1.126542478,14.93886633,1.347036872
,id44,0.000001754637227,1.197434223,0.04499095922,2.593280369,2.066946504,6.757110002,0.2354115541,10.7495977,13.86137215,id44,0.000002388038194,0.946148876,0.03310366822,2.120634977,0.8010771658,6.641677813,0.184569358,7.106279336,11.16158372,id44,0.000003399901185,0.8788909155,0.04030633461,1.994867003,1.117451826,7.04341092,0.2372569965,10.21410668,16.00140504
,id45,9.171089806,12.00716328,15.90207951,11.87840735,12.62027513,1.464973765,13.57868791,13.68751025,14.47033139,id45,9.258566442,9.563422055,11.93650965,9.622780328,11.20290418,1.594463177,10.4609049,11.60654544,10.66354322,id45,11.74192517,13.63955718,14.93736769,12.43660175,11.06598265,1.238748238,14.30948341,14.98997015,14.38076884
,id46,7.886835352,12.73531608,7.88459624,8.667763545,9.830930474,0.08642895572,0.00008150256883,1.219643123,10.67276928,id46,6.180744872,8.478750332,5.055132765,4.187798489,8.842692916,0.1167658986,0.00009580914418,0.5024902318,7.654330621,id46,6.049938794,9.221442768,7.383480567,6.28428601,10.29405457,0.1797753603,0.0001468849636,0.6975402614,8.938175029
,id47,11.27410751,10.05347369,6.471361671,5.794991776,15.65825788,11.04113522,10.05323897,2.293640059,7.269478656,id47,8.204098579,6.490809791,4.543135341,3.869853122,11.95525473,8.2757955,6.915993878,1.5915649,4.974497797,id47,7.687596221,6.545150156,4.104336219,3.884740524,14.2677715,8.910858185,8.018598579,1.446409381,4.124741094
,id48,3.141398583,6.093791732,12.16568421,11.453466,12.64220106,11.42554219,8.887070319,10.44480557,9.814989366,id48,1.748901014,3.31020526,6.203453647,7.641148464,7.557165628,6.620366459,5.075949779,5.912183763,6.266262492,id48,1.767843347,3.906776934,7.222860116,6.705344472,7.768270601,6.742998615,4.914185533,6.354900167,6.073111316
,id49,17.19570176,21.0508729,13.77759291,15.07031776,1.333084537,16.74956883,18.13339216,1.184362372,28.08567847,id49,12.02035841,14.26803539,9.460709453,10.33991911,0.7458650372,9.465459196,11.95208814,1.618264437,18.70897718,id49,13.12793616,15.41183098,13.54927215,13.87540936,0.992392535,16.83417072,16.61463355,1.298260658,21.65451948
,id5,4.138851052,0.6906266244,9.088695609,3.633040378,2.36813487,4.833337454,0.8126277115,1.066639135,0.9489271765,id5,3.737613008,0.6375388026,6.305060468,3.408793519,2.555543081,4.881396325,1.203307584,1.576361289,1.150263754,id5,4.301333312,0.6861912857,8.133831703,4.868821771,3.197982828,6.351714333,1.630283615,1.905445965,1.463099829
,id50,17.20525255,8.267507542,5.895647907,5.868321914,1.426098247,0.03080263088,1.210823904,15.17330896,16.42049088,id50,15.8150999,9.212976734,6.988447938,5.209179672,1.305411031,0.02178308843,1.075941338,14.57614042,16.93647212,id50,18.59614964,11.34385216,7.484122797,6.316808137,0.7778879266,0.02064859123,0.9848675767,13.3867945,20.44225576
,id51,4.773644242,9.287463671,13.70911429,3.550186663,6.401860185,6.152457582,8.812725109,12.5236936,12.12561004,id51,3.033601147,6.162526737,8.313315782,2.786062872,5.315206388,4.528688614,5.462931837,9.422960469,8.011550992,id51,3.75094309,6.81711205,7.565386061,3.298831755,5.448685153,5.16433896,6.627612889,9.593548671,10.0004447
,id52,6.849817336,1.136614275,18.07818989,16.83671634,18.33929303,6.326459512,8.229011987,15.66810953,18.11544473,id52,5.560913798,0.7900492929,14.30110828,17.3360035,15.64805466,4.153878383,4.520615079,14.04501767,14.53523987,id52,4.179169152,0.7166470588,13.72225861,14.32463858,16.63579536,4.693088279,7.679218547,12.51585519,14.35609954
,id53,18.5011523,3.143959856,6.607910313,16.13261832,8.596704327,0,9.047057262,0,1.96444413,id53,11.29672295,2.767997214,5.911558554,12.3055358,3.437846687,0,5.813624133,0,0.5667928973,id53,10.75259441,4.247743294,6.202231613,12.60648392,3.056590232,0,6.500662266,0,0.6078393838
,id54,11.87483619,8.669746897,13.0241991,12.94803997,16.18351328,17.04006377,19.31748376,21.08865361,20.08083834,id54,9.960691515,9.246573639,12.95665725,11.47673449,13.78651897,14.88363781,13.71400664,16.79994979,13.94309672,id54,19.47917023,16.23493998,20.72813401,29.4856544,32.83735221,48.7643322,35.21333178,46.16700559,46.43432367
,id55,15.08873938,4.41997953,7.974916131,3.398320565,6.903678098,25.52801421,22.64197485,20.46156092,21.70681108,id55,16.42255141,2.689483202,6.0935058,2.699766648,6.583530498,23.84818061,20.11429588,21.80282378,17.75736709,id55,13.6975884,3.226489575,15.59610418,3.753166386,7.837696318,38.97506071,32.9161535,30.5609986,36.67016172
,id56,6.006225681,0.3178675849,0.8381402687,0.1550460924,1.335096872,1.209982965,5.117135336,18.52396727,0.3318593602,id56,4.148685369,0.2093811095,0.8202122044,0.1315231301,1.155254461,0.9075443835,3.090433597,13.70297587,0.2547369282,id56,4.916884596,0.4912432549,1.173436745,0.2465710913,1.491047395,2.321828677,3.120267584,34.73803,0.4681279399
,id57,15.59085055,11.42230155,7.94611523,10.87969296,7.451502022,14.52589877,10.18193086,11.67812631,17.61375446,id57,10.07074547,8.703004358,8.267120775,8.393063259,4.25115106,13.10629157,7.198318387,7.756501689,14.11045159,id57,14.46514695,15.95108737,7.760775119,7.679926277,6.123844065,16.71397401,11.41601059,13.72368803,22.47992206
,id58,9.937590086,12.61112902,5.147200764,10.08177198,18.30159802,11.10585449,7.916159749,13.69721442,11.73654344,id58,13.04016342,11.48569164,3.893942281,7.918996581,16.67818965,12.07617683,7.848447322,13.69203263,11.24761148,id58,15.27487268,21.56237661,8.700917561,13.63964577,35.08045237,16.79232766,12.20294048,29.96925383,14.24907286
,id59,3.358057974,12.92425389,16.66673693,13.92538649,20.04402294,1.195174432,13.43587872,4.857891488,16.94692943,id59,2.606506474,10.84858906,12.61898633,12.40715039,14.36989861,1.327696447,10.73119018,4.648439266,12.51266829,id59,4.223277405,25.5761817,36.92532689,31.1522174,52.14682078,1.742973717,26.84516511,8.476921904,43.33285632
,id6,0.8661373158,2.708798782,2.97244937,3.291123478,1.339130225,2.860299272,3.246728237,1.376342973,0.8256327142,id6,1.318439288,3.059787531,2.114324889,3.133741883,1.027703466,2.782531921,3.841726699,0.9942738183,0.7573424513,id6,1.916326913,3.668040005,2.433337743,3.590078372,1.379994996,3.494393276,3.66663969,0.9835124936,0.6618719377
,id60,16.50666782,0.9013687057,14.96107355,22.64754259,21.64801962,17.93314084,13.31497216,17.60545014,6.488246465,id60,10.21311975,0.7540553738,10.68084697,15.19563444,16.89887376,12.6192249,10.13089334,13.98455372,5.868260875,id60,27.08856774,1.049372196,20.91907677,24.12674305,23.3711823,28.53628425,21.26309907,24.52078464,6.890517478
,id61,22.29053653,13.52916233,15.75639101,16.92319814,3.987195543,16.89441208,14.10787904,14.56487614,15.12015859,id61,15.89851696,11.6591994,11.49558739,15.55068307,3.206539155,17.73350984,12.81179535,13.28333995,13.41422799,id61,15.70929936,12.60897186,13.73779946,14.33315278,2.719004851,11.32403906,13.20835472,14.66535672,11.70380462
,id62,12.094373,2.846540211,12.9028971,0.9528336619,1.654372731,17.73452658,10.73422644,17.74906632,2.336012713,id62,11.50667819,4.430200515,16.87410832,0.7062969459,2.059905946,15.92685633,8.984262464,19.08646489,2.345329343,id62,16.0910347,4.584969681,17.78484854,1.143074649,2.475228727,23.39905043,11.38128332,22.12779459,2.615961423
,id63,15.91910787,8.617035957,3.396788522,1.468533222,8.679679108,14.68522036,8.984401334,9.021675876,1.954555237,id63,17.64583063,8.002501621,2.364240293,2.329065136,10.54846922,16.04857437,9.678371933,9.506967086,3.681531089,id63,27.2560269,15.71046959,6.10922534,2.301903987,12.7492686,26.01924042,19.70581927,14.61721963,2.919159182
,id64,23.80054159,18.76989889,2.140983847,14.07500739,21.75581382,17.01988427,21.92468171,21.61692818,21.38995401,id64,15.22862682,16.68762082,1.620725826,10.82344644,17.1929574,14.13863338,12.70625987,15.02917408,20.35400486,id64,36.22005681,32.67203541,1.813292253,18.94142093,35.44252687,48.65337567,44.76088642,33.67131076,42.64552296
,id65,9.464677885,5.871616516,10.41214223,9.621470713,12.26297139,12.37520161,0.0001664790546,11.60347074,19.66877732,id65,6.923854915,7.991001951,10.87459432,8.829465731,12.35181021,13.30912292,0.0002339076218,10.97442657,14.81065959,id65,13.51943661,9.252959922,18.56647017,12.77258111,27.88722573,19.01819911,0.000746667603,17.46624324,40.24156325
,id66,15.60491312,13.71225562,6.813375151,17.76057097,19.38216701,14.54623206,18.7225089,0.6437944686,15.44967698,id66,13.11916841,12.66991296,7.730995307,18.22458956,11.76427531,11.66606744,12.07389118,2.206944496,11.90203712,id66,40.46478412,32.4968008,15.50115728,33.23011938,43.45045396,32.80504453,37.77056071,3.024952837,54.88514468
,id67,3.918702705,0.03888724507,2.382331439,0.3736934746,3.246324776,1.478743118,0.1775653421,2.504902269,13.99802351,id67,3.107920018,0.01958162638,2.34486891,0.2488510007,2.522947081,1.037079372,0.145914741,3.090471191,10.91385397,id67,3.201902659,0.03633991921,2.654434359,0.3296605108,6.070364379,1.377611633,0.16820755,3.515082536,17.0290847
,id68,2.942377575,3.672848788,5.851544243,2.4564113,3.045899089,8.99957558,23.46247092,2.962201936,8.919533236,id68,3.093350142,2.159102332,2.448779789,2.658336463,3.63763133,6.654700982,6.541340844,2.988247498,7.563908993,id68,4.065034038,2.347353027,3.119431875,2.626394853,2.550604306,7.629997971,4.845337482,2.860491963,9.051403376
,id69,10.71773776,11.39887858,11.45218364,2.522261952,8.666933224,3.83668095,9.96272519,13.36302372,7.717905017,id69,8.101045029,8.886771278,8.054227716,4.278733335,5.92855048,3.345625449,6.064848832,8.986710531,7.008221773,id69,14.00101927,14.21189418,12.09853687,4.754125186,14.6056702,4.077263325,12.62456669,15.23149852,9.181737426
,id7,1.513763341,2.067989833,2.633737115,0.8173369327,0.6555785314,6.792629815,1.135388326,0.7207909226,2.578701204,id7,1.016234059,1.436608677,1.797348392,0.7175635998,0.4055123919,5.591560316,0.8608055358,0.4693480337,1.574383273,id7,1.113438285,1.760338192,2.100579864,0.7185104775,0.3170314245,5.611839811,1.022017123,0.5553210028,2.204484081
,id70,0.07317657142,0.3821697864,7.506736462,1.55592312,0.9167519574,2.655353255,8.97785446,5.21634956,1.057634623,id70,0.02018292835,0.1030449414,5.723187332,0.9252791783,1.300005549,2.100322944,5.186421089,4.227575844,1.432502072,id70,0.02752172331,0.1709439412,6.680430027,1.15312344,1.958928304,2.990394749,5.933515055,5.586567259,2.068247904
,id71,3.721343406,9.889104782,7.350238198,14.19038387,6.527995773,3.880064997,1.918622283,1.168651014,9.193606582,id71,2.499508375,6.948751198,8.621326817,11.30834123,5.82829813,4.564781885,1.599028201,2.670606547,8.259860308,id71,4.024642673,18.20594734,15.51062259,30.87266407,8.253773725,6.856093202,1.560183133,2.723699719,14.54505385
,id72,5.318619661,5.370863744,9.479185792,4.021121138,6.182079765,7.308705864,10.34578211,9.791701471,8.118151194,id72,4.804322094,6.462777751,7.013582786,3.037831557,6.294867838,4.897974754,8.765705879,9.007580409,9.067254095,id72,7.609396572,9.007526148,19.80357526,3.810997172,11.57696275,16.43802652,18.31237035,13.54990222,18.00778751
,id73,11.93284584,14.66454786,12.03318558,10.95921308,4.849524932,13.60484733,14.3960105,15.94365199,11.33130779,id73,8.792521357,11.81183524,8.854406027,9.610441465,6.297210938,10.75313108,11.23017027,10.40220075,10.95014209,id73,10.04661622,16.9964896,16.51323815,21.43247372,9.160410011,22.08046368,19.16506239,20.20736087,18.90841514
,id74,2.817913071,3.349589311,5.30967234,4.914697186,7.475102345,9.77723544,5.470971851,6.326220108,7.422029371,id74,1.53645671,2.422768383,4.077936651,3.234516976,5.695145314,6.733661862,4.369865202,5.049291203,4.56364121,id74,1.949323445,4.189692949,6.273070219,5.117858089,8.950631153,10.50872452,10.20027542,6.627398629,6.392404981
,id75,5.70098081,4.830757388,6.605544864,6.59377103,3.294188268,2.027259462,6.509867977,8.458651934,7.281450607,id75,4.449004201,4.123393776,5.322061975,5.767868586,3.009699889,2.233048019,6.568783677,6.759526105,5.086831271,id75,7.153306035,11.9248623,12.35163819,8.14479291,6.689348561,5.632596816,18.1744113,13.43883109,12.00534063
,id76,6.622815532,11.2357592,7.709276601,5.680359382,5.043175598,4.195417161,12.42212209,5.122509346,8.225725355,id76,4.316574545,10.8452004,7.710142681,5.724076014,5.626758079,4.857305977,11.3692067,6.124131323,8.56633039,id76,9.153236391,18.67951197,17.33349909,8.13295364,9.709420784,7.131861676,28.05157713,11.61541521,21.67848033
,id77,8.951196869,13.74947446,4.393687181,6.791435485,10.06721594,8.276728948,3.366809204,3.164981377,6.853170969,id77,6.7917121,12.17453202,4.764547449,5.918028999,9.667740147,6.090025021,3.123063327,4.619436245,6.880053368,id77,13.36983486,25.35768392,7.470034455,9.579417724,14.0620501,14.63793676,4.520514741,6.722588883,12.50685408
,id78,2.075340181,4.240552081,1.040439853,3.461765667,0.002138289752,0.0001135924172,4.504823085,3.654070932,0.5889986099,id78,2.116624647,2.766590948,0.6061951255,2.509983575,0.001818526697,0.0001636967098,3.964284248,2.098868756,0.4825244946,id78,2.32319628,5.562224398,1.029144606,8.096751973,0.003429799986,0.0003569368434,6.266202537,3.958124033,0.7623904172
,id79,15.49712434,11.85341067,9.128413843,4.275739526,10.3966765,13.08926278,3.769707206,12.89395976,1.403092309,id79,18.39706115,11.01105897,8.380811603,5.270676999,10.13554286,16.21710903,4.235816781,17.69816157,2.334295062,id79,35.48719346,21.21560097,17.00287307,5.354692106,17.15651458,19.10985581,4.400088046,25.86545764,3.300970539
,id8,7.536386964,2.93650413,7.905656074,1.761003467,7.952273754,4.515944796,4.314441216,5.377678609,8.576490747,id8,12.09462974,3.75450997,5.081733842,1.520880249,6.711195478,2.391619249,3.753061799,3.227283059,5.185279588,id8,11.62335951,4.789754852,6.51736016,2.6469034,6.370915858,4.143559236,3.541657382,3.717541447,7.299401174
,id80,2.654860499,4.508147667,5.326529557,4.743412703,4.006041966,9.505802521,2.063441955,3.171851147,2.02484242,id80,4.180119584,5.039618255,6.17540312,6.747552757,3.458278415,10.38508998,1.961017882,3.004795672,2.850557296,id80,6.158593983,8.790693504,9.518700066,11.7496024,5.668375643,19.75031901,3.603483257,5.216372112,3.972851505
