subject_id,scenario,scenario_num,resting_C3_High_Beta_mav,resting_C3_Low_Beta_mav,resting_C3_Mu_mav,resting_C4_High_Beta_mav,resting_C4_Low_Beta_mav,resting_C4_Mu_mav,resting_CZ_High_Beta_mav,resting_CZ_Low_Beta_mav,resting_CZ_Mu_mav,thinking_C3_High_Beta_mav,thinking_C3_Low_Beta_mav,thinking_C3_Mu_mav,thinking_C4_High_Beta_mav,thinking_C4_Low_Beta_mav,thinking_C4_Mu_mav,thinking_CZ_High_Beta_mav,thinking_CZ_Low_Beta_mav,thinking_CZ_Mu_mav,resting_C3_High_Beta_variance,resting_C3_Low_Beta_variance,resting_C3_Mu_variance,resting_C4_High_Beta_variance,resting_C4_Low_Beta_variance,resting_C4_Mu_variance,resting_CZ_High_Beta_variance,resting_CZ_Low_Beta_variance,resting_CZ_Mu_variance,thinking_C3_High_Beta_variance,thinking_C3_Low_Beta_variance,thinking_C3_Mu_variance,thinking_C4_High_Beta_variance,thinking_C4_Low_Beta_variance,thinking_C4_Mu_variance,thinking_CZ_High_Beta_variance,thinking_CZ_Low_Beta_variance,thinking_CZ_Mu_variance
id113,scenario6,6,15.76967172,16.65443925,19.09866329,16.15528858,13.23347404,18.41620197,14.50289915,12.29266838,17.81596332,19.27369859,14.38882353,38.18207908,22.28497859,16.52035605,48.2717177,23.05548154,18.5719306,54.29898812,0.0005182181791,0.0004776764289,0.000664921394,0.0005930718413,0.0002986246389,0.0006857132484,0.0004691472426,0.0002667717197,0.0005950953395,0.0006332060751,0.0003339513004,0.002377328511,0.0008154599903,0.0004359327733,0.003317218867,0.0008183498592,0.000533495141,0.00405010403
id113,scenario7,7,19.49932648,14.43094236,23.5993244,20.25847618,15.69904918,25.92387168,17.95530659,15.03974882,26.99945602,14.2906014,13.96176848,34.98402362,20.78358617,13.81494594,42.08652266,18.75506234,12.48445997,37.32330862,0.0007546416794,0.0003645543827,0.001143480727,0.0008297956751,0.0004263036328,0.001309467583,0.0006635958607,0.0003579863549,0.001410816525,0.0004677651223,0.0003555563871,0.002292527733,0.0007880458575,0.0003214057149,0.002829597807,0.0006839180208,0.0002654527964,0.002421626872
id113,scenario8,8,11.80109858,9.837911415,15.15804806,18.85227356,13.28767002,26.12753803,16.92410506,13.4511562,24.01948421,11.43961801,10.26997429,21.35687198,17.07226642,17.15221633,37.95095526,20.85358458,15.72837228,42.13095444,0.0003169383241,0.000211594293,0.0005111279609,0.0005918935998,0.0003063701395,0.001152056825,0.0005902828664,0.0003060644301,0.001149360707,0.0003258476854,0.0002040683783,0.001132876666,0.0005240877147,0.0004758042484,0.002608274235,0.0007767504625,0.0004310222517,0.002813068252
id113,scenario9,9,10.27870136,8.45280825,10.79909234,17.04662606,14.72924772,23.72644751,13.96643361,12.3170083,20.69573896,11.69388666,11.85536003,21.25018119,18.69688423,17.69949244,40.04825517,19.6276461,14.87375632,41.98961416,0.0002842173741,0.0001395378577,0.0002756148758,0.0005684597755,0.0003707058954,0.001090996374,0.0004529371825,0.0002635437571,0.0009752207541,0.0003075832257,0.0002696315587,0.001093429188,0.000598161392,0.0004836914028,0.002672606511,0.0006715999891,0.0003735477821,0.00287383063
id114,scenario1,1,10.62512932,7.207393429,7.793571666,4.660017088,4.405938154,6.53060397,11.66759965,8.308785494,11.03241307,11.11345757,8.98167092,16.48353877,5.775850474,6.409620698,6.44273715,12.6105253,10.67939724,18.22844302,0.0002522632114,0.0001151733678,0.0001273180108,8.870348786e-05,4.948331878e-05,0.0001324047006,0.0003164526596,0.0001320247419,0.0002207814602,0.0002463318654,0.0001646942618,0.000576080983,0.0001348650104,0.0001074752752,0.0001002606053,0.0003305224643,0.0001914787093,0.0005810030413
id114,scenario2,2,9.24039356,6.085790771,6.710033528,5.886870426,3.77655857,3.86552704,11.99880402,6.675169832,9.039239361,9.969332002,7.01355702,13.83045579,6.74423209,4.30101466,5.793630835,11.68682279,9.657126929,15.9599973,0.0001564860011,6.298666885e-05,7.707790678e-05,6.666086046e-05,2.246664895e-05,2.509172645e-05,0.000266271242,7.474680703e-05,0.0001418569117,0.0001883755742,8.349267886e-05,0.0003160832419,8.166027878e-05,2.948506914e-05,5.7580524e-05,0.0002579433484,0.0001553581549,0.0004546369754
id114,scenario3,3,10.90622688,7.832839307,7.652830063,11.38541826,9.835865428,12.85407018,10.37904578,7.817246133,10.4602266,15.17856254,11.80210224,22.18039889,14.79282414,10.70036811,19.60471771,17.38341635,10.9189784,23.70430826,0.0002105696451,0.0001058781865,0.0001043009826,0.0002423766854,0.0001524580838,0.0003031946772,0.0001903909162,9.72628041e-05,0.0001879156312,0.0004037708276,0.0002346566158,0.0008329869661,0.0003676388652,0.0001728690733,0.0006036170202,0.0005236749118,0.0002033513326,0.0008736443729
id114,scenario4,4,11.86107006,11.69690187,11.96363957,12.5086186,13.46162958,13.18727307,12.68205843,12.32232563,14.83170232,13.48623416,11.9105969,22.20774298,18.13783581,17.8008143,30.64756293,16.59212565,14.2613443,19.78236719,0.000356924613,0.000316246573,0.0003661640072,0.000374825845,0.0004252653025,0.0003902088048,0.0003225467351,0.0002963401291,0.0004814524263,0.0004011419319,0.0002762830348,0.00106782289,0.0006188572484,0.0006346805379,0.001674946651,0.0005865182739,0.0004052305102,0.0008285152673
id114,scenario5,5,13.32731837,9.935979284,11.97265041,13.48950731,9.796597805,16.28609715,17.43277664,13.73719051,17.06363327,4.974635313,4.073102851,6.020676166,4.890549532,5.927002933,7.252476003,19.26186964,15.79387485,38.21204947,0.0005133095687,0.000209905442,0.000312064058,0.0004233193883,0.0001905737943,0.0005696927011,0.0006844127655,0.0003324497943,0.0005704872304,0.000139621151,6.528582339e-05,0.0001530423351,0.000125297836,0.0001021522063,0.0001877660676,0.0006897872781,0.0004266043189,0.002353953964
id114,scenario6,6,20.49613471,13.75029002,17.25252744,19.46316008,18.9125438,29.16246398,20.75199268,15.6927266,21.855662,17.06650117,16.99982449,27.43716871,20.9990492,22.24939414,36.65067851,21.1211587,22.90427626,36.10929253,0.0008116886401,0.0003258694115,0.0004685007572,0.0006637140029,0.0005836250675,0.001498034271,0.0008274933057,0.0004300940739,0.0009097504336,0.0005453245135,0.000454107441,0.001258868786,0.00074459581,0.0007867556078,0.002068010258,0.0007417792579,0.0008317199195,0.002120793696
id114,scenario7,7,10.87797609,8.145202935,11.5337568,13.14253555,13.16966712,11.0962658,9.478688231,8.207253341,8.75795944,15.44631753,14.71879962,23.96867493,16.08873095,13.40709278,23.19876437,16.88784467,15.15235817,25.77684282,0.0002288079253,0.0001116366583,0.0002584380632,0.0004328949717,0.0003718890724,0.0003177410007,0.0001681092299,0.0001150007624,0.000134888236,0.0004470651402,0.0003779008702,0.001060167005,0.000553064626,0.0003860293247,0.001181376876,0.0004999835679,0.0004003846922,0.001280753576
id114,scenario8,8,8.359429647,6.05713976,6.150843819,6.401795033,4.967539048,6.297925938,8.478972938,6.88318219,7.281673748,7.865659766,5.475390907,8.61932971,6.693513986,5.305654906,7.586054835,9.448919187,11.87958574,17.93158926,0.0001834063402,6.580915274e-05,6.690717857e-05,6.94700366e-05,4.491416548e-05,7.72437424e-05,0.0001503890892,0.0001095186559,9.26276094e-05,0.000200167224,6.012775374e-05,0.0001837214922,0.0001116788533,6.05556594e-05,0.0001241607729,0.0002322221132,0.0003203439875,0.0008423190683
id114,scenario9,9,13.52432445,12.37418467,14.46212822,14.18700927,15.95882886,20.2444102,9.622363399,10.29876652,11.36702994,17.3183664,18.94360412,26.35020683,18.42919992,21.1340806,37.76116888,17.3819349,17.95157525,35.18930197,0.0004678027314,0.0003241716393,0.0004956276362,0.0003918689562,0.000493507198,0.0008585893223,0.0002309423375,0.0002265218355,0.0003021611818,0.0005974583727,0.0006308681508,0.00125504856,0.0006114423257,0.0006933141186,0.002276822656,0.0005506638036,0.0004817949947,0.002070175148
id115,scenario1,1,13.71598881,9.672990933,11.70261509,18.50798373,14.77940746,16.98043803,7.205302995,5.208685463,5.660097498,11.89168778,9.396260453,10.29825856,12.59957724,9.234097989,11.49969397,6.47439296,5.455605644,5.425778545,0.0003852632407,0.0001754383283,0.0002572339229,0.0005936397677,0.0003753163524,0.0004450649363,9.259635598e-05,4.425239938e-05,5.609423729e-05,0.000284581344,0.000177454613,0.0002194292189,0.0003461464336,0.0001633994188,0.0002746526539,7.693847979e-05,6.384222399e-05,5.687955577e-05
id115,scenario2,2,5.975903047,4.444255482,3.831830441,3.898425688,2.65381683,2.778928249,7.754318859,5.28496679,6.243747418,12.58923934,8.07719584,7.47445556,5.179350876,3.496534307,4.051214427,16.13914081,12.42307221,10.19110659,7.415824079e-05,4.199826684e-05,2.777267905e-05,3.085843121e-05,1.178573474e-05,1.433383053e-05,0.0001243001812,5.834371959e-05,7.24045666e-05,0.0002530523126,0.0001067860697,0.0001045150021,4.488677998e-05,2.074265871e-05,2.818410052e-05,0.0004350435155,0.0002487419416,0.0001599537825
id115,scenario3,3,10.47790064,5.084152582,6.257375866,3.810239347,2.916635904,1.763480609,7.280227723,3.866926458,4.568802628,7.562211116,5.473771883,4.667828438,3.852124034,3.164374127,2.936203008,7.763154582,5.428302525,4.639357764,0.0002714375896,5.227508906e-05,8.992016351e-05,3.461801427e-05,2.008182652e-05,7.267501344e-06,0.0001576118968,3.516500786e-05,4.425651366e-05,0.000188846681,7.130847322e-05,5.932617065e-05,4.123972771e-05,2.397669641e-05,1.802369547e-05,0.0001867215788,9.140588881e-05,5.523097876e-05
id115,scenario4,4,10.48482824,5.731808226,6.980088712,6.732880124,3.673063334,5.293181146,11.74933523,7.75273339,8.945847038,6.923013197,5.463264184,6.169748885,4.893163165,3.78868149,4.725359908,7.759229563,6.75576335,6.101324225,0.0002464868247,5.838862735e-05,9.692761174e-05,7.758296115e-05,2.413681393e-05,4.727542029e-05,0.0002475557879,0.0001023210772,0.0001418665928,0.0001154602275,6.227889276e-05,8.558825769e-05,4.44978372e-05,2.561066497e-05,3.82748987e-05,0.0001278757266,0.0001034088425,6.889221473e-05
id115,scenario5,5,5.598558126,4.417460722,4.653202365,7.127994244,5.412893864,7.681090577,8.128351775,5.932311025,6.679673716,10.69087151,8.434725962,11.55599907,10.46955733,10.93211511,11.882364,15.18889101,12.45499357,12.54209061,8.832449785e-05,5.104488518e-05,5.054995089e-05,0.0001238747757,5.617867852e-05,0.0001294812984,0.0002038364541,9.941310095e-05,0.0001267308362,0.0002208511437,0.0001282031195,0.0002326479222,0.0001920587828,0.0001936429428,0.0002301535184,0.0004199025692,0.0002802120714,0.0003091414463
id115,scenario6,6,8.795026186,6.331215516,7.93914658,8.15472433,7.031359037,9.351508475,10.54980851,7.375330923,9.379335759,15.60407365,11.68617633,9.316046999,10.2826008,9.044611687,9.560080514,13.40422441,12.28774389,13.40624698,0.0001707741751,8.826750837e-05,0.0001246891328,0.0001461948033,0.000110900851,0.0001554308325,0.0003021491467,0.0001236135428,0.0002032658356,0.0004130798168,0.0002563996336,0.0001491342146,0.0001852409821,0.0001376739391,0.0001519291069,0.0003421759765,0.0002968202709,0.0003635274822
id115,scenario7,7,5.99527413,3.764993819,5.384107723,2.221524329,1.191180518,1.698057096,5.058762288,3.849083676,3.853837942,5.845230204,5.464982245,4.704536301,1.519953756,1.490060913,1.304614152,4.758595916,4.193486074,3.363984484,7.698486301e-05,2.62212601e-05,6.813752743e-05,1.047665542e-05,2.797211703e-06,4.961973897e-06,5.413041965e-05,2.828482969e-05,2.93839648e-05,0.0001309544479,0.0001020243554,6.793997818e-05,4.161608664e-06,3.854763214e-06,3.058200073e-06,4.668256116e-05,3.920729852e-05,2.169659184e-05
id115,scenario8,8,17.32116473,17.00449586,15.01997531,13.64809355,10.01807282,10.8245687,7.173192437,4.768861252,5.598377027,2.718408438,2.358962318,1.621310091,8.13350158,7.143975235,8.603707007,3.11755842,2.982495543,2.896676455,0.00067876388,0.0006449961112,0.0004128783485,0.0004854901443,0.0001642612486,0.0002214145278,0.0001321701475,5.41351569e-05,6.780386334e-05,8.271217684e-05,4.425696414e-05,1.472624071e-05,0.0002302254225,0.0001025341884,0.0001355925722,9.502444433e-05,6.948279673e-05,7.812970545e-05
id115,scenario9,9,15.31612396,11.99968776,11.2946192,12.11834141,8.838887484,14.56739958,15.21142717,13.2673457,18.2091885,13.81496344,9.284137231,11.42541796,19.9335612,19.67883104,16.39543105,20.0106133,17.89585654,17.0217958,0.0005290331083,0.0003026218383,0.0002676201932,0.000372421969,0.0001565876905,0.0005151424163,0.0004502869499,0.0003878212463,0.0006629225859,0.0004348004435,0.0001950725918,0.0002728513145,0.000755255677,0.0007004650233,0.0004765261224,0.0007470016796,0.0005439641505,0.0005022904178
id116,scenario1,1,6.902661343,8.172800055,9.16301398,13.94818561,12.10150014,14.94618076,12.43290424,9.739425222,15.03762152,11.33918129,12.04736095,17.82462082,17.9697396,18.82016278,28.05901779,12.42193631,10.92827345,19.42703856,0.0001433179178,0.000136058583,0.0001613921754,0.0004911637239,0.0002573096089,0.0005381294262,0.0004037399223,0.0002178582405,0.000552286392,0.0003054523942,0.000261694757,0.0005878199887,0.0005796368916,0.0005917221312,0.00140805979,0.0003654417646,0.0002105821016,0.0008482731475
id116,scenario2,2,7.898464548,7.943375253,16.11211423,8.452095516,7.806245901,13.23665438,6.537691145,7.757755407,13.73740647,12.14893976,9.057671293,16.74202876,18.0784762,10.68472878,27.80717741,12.64322919,11.02407745,22.30583649,0.0001885198193,0.0001171224654,0.000729810355,0.0002351816718,0.0001304461833,0.0005747216915,0.0001468588267,0.0001392503725,0.0006384782703,0.0003779730234,0.0001523364865,0.0006542424018,0.0006933901243,0.0002027229216,0.001406038791,0.000382329416,0.0002377690532,0.001031976484
id116,scenario3,3,12.03555073,12.47508131,18.17057791,10.24479253,8.626983123,17.00314654,10.16413586,7.860812109,19.03877036,12.84761038,12.16759972,23.81755661,20.74355928,17.48290636,46.12321131,17.96368665,14.59616789,35.21912467,0.000367097399,0.000288217596,0.0007021441858,0.0003475209505,0.0001596366788,0.0007710684636,0.0003384684952,0.0001490479715,0.0008405113637,0.0003922951066,0.000257783824,0.001083099549,0.0007261866338,0.0005090157918,0.003262215867,0.0005769664207,0.0003185846364,0.001977642842
id116,scenario4,4,8.05717236,9.272491836,15.4664743,11.55124882,13.98520597,16.55864579,10.01095219,8.978233764,12.45894962,14.29091231,11.35199644,24.43139048,16.39689815,15.23620612,27.10589148,12.81156317,14.15326285,24.46394154,0.000159615404,0.0001480871006,0.0005012279719,0.0003567399549,0.0003997088266,0.0007391315443,0.0002241593751,0.0001725901641,0.0004073341919,0.0004492393011,0.0002360472448,0.001317587613,0.0005275415222,0.0003955688627,0.001277462451,0.000377771465,0.0003717095479,0.001273146916
id116,scenario5,5,11.40126222,10.1616193,15.59123864,18.03068538,18.67520082,21.17555351,15.56815042,17.50525636,18.39557624,11.67474443,12.11750669,18.79930908,19.69912933,16.00891543,46.06679453,16.62426295,17.76546043,41.18358995,0.000308209816,0.0001963291618,0.0007001554213,0.0006140114299,0.0005462104481,0.0009111522352,0.0004721961652,0.0005287080995,0.0008230598523,0.0003557027099,0.0002954721663,0.0007791860345,0.0006319955086,0.0003981670729,0.003299342988,0.0005125169475,0.0005091303453,0.002828351133
id116,scenario6,6,7.353880864,8.246977588,11.47672654,10.29804335,8.737786053,14.54315714,8.137755164,8.921448482,11.6500081,14.75977263,10.72901107,30.5750322,17.61931799,14.00360349,40.10122776,14.35385931,12.0744869,32.03858236,0.0001811373687,0.0001542241372,0.0002743724496,0.0003527854185,0.0001627364293,0.0005938057475,0.0002155703167,0.0001920163035,0.0004166231537,0.0004268076465,0.0001839588134,0.001842505417,0.000600864608,0.0003534915732,0.002808405716,0.0004441624301,0.000252923019,0.002068374373
id116,scenario7,7,9.666738413,9.187292832,12.89583253,14.19594641,11.47662316,17.6023328,10.13895892,9.302289542,14.18278689,11.71805915,14.08780826,21.50039514,14.08582595,13.85813353,32.76408088,14.32391422,12.2853073,30.0691082,0.0002351736999,0.0001526280581,0.000380016207,0.000447708402,0.0002256505588,0.0005981728926,0.0002853111805,0.000182794556,0.0004981272068,0.0002994698051,0.0003734593514,0.0009044639454,0.0003574584822,0.0003096482727,0.00185214345,0.0003829855575,0.0002345045198,0.001602522464
id116,scenario8,8,11.39476594,10.96161279,15.79096649,12.00067706,13.55899662,15.054294,9.69904497,10.49769986,13.51870835,14.39403296,13.56635278,24.13010444,22.33910004,15.27813378,41.98357099,20.1814926,17.3702101,42.4494121,0.0003681245601,0.0002409646765,0.0004615420242,0.000332810241,0.0003902729388,0.0004690569536,0.0002872592374,0.0002296353994,0.0004516344766,0.0004419685701,0.0002859980903,0.001065412674,0.0008035203034,0.0003922558173,0.002791500758,0.0006949729221,0.0004769018178,0.002826966168
id116,scenario9,9,8.585015284,9.351390315,16.44135423,15.27921448,15.2339912,20.12864996,10.20637045,9.954169114,20.53308591,13.38417657,13.57775251,25.78811628,14.66931518,11.38632828,29.14972749,14.60049883,10.7438518,26.97963468,0.0001889625247,0.0001803143566,0.0007065592726,0.0004677332165,0.0004246960175,0.0007986565863,0.0002712992597,0.0001741382486,0.001148456262,0.0003795027916,0.0003294955795,0.001280031676,0.0004528296609,0.0002711348298,0.001765176855,0.000428598986,0.0002049563409,0.001480035841
id117,scenario1,1,5.162371793,2.506426593,5.37474008,6.538252772,4.699204291,5.57698258,6.664517481,7.213478673,8.561037939,9.604540661,6.506739425,9.479368718,7.053262271,8.355392622,9.004147358,13.87702669,13.36767343,14.36831659,0.0002223027158,2.733397685e-05,0.000148758729,0.0002428063072,7.969946906e-05,0.0001093387169,0.0002823203453,0.0002614574792,0.0003284653819,0.0004732187751,0.0001419198908,0.0003458382674,0.0002849255317,0.0002913807571,0.0003692888546,0.000611652578,0.0004312238216,0.0005419393824
id117,scenario2,2,12.50257511,10.65394318,10.19309443,12.55053692,12.54170428,11.38130337,11.71002022,11.30787581,9.739168913,13.21140119,11.49173339,16.48575823,12.75218886,15.4933499,18.56880036,15.96710358,12.51086384,20.93421291,0.0005275025471,0.0003199476242,0.0002972061936,0.0005120786824,0.0004234939916,0.0003935115213,0.0004357828769,0.0003670055801,0.0002761756594,0.0005077129354,0.0003204191203,0.0007328432124,0.0004254634046,0.0005214200542,0.0008194735593,0.0006615246832,0.0003416740403,0.001056953222
id117,scenario3,3,21.29937095,16.08528171,21.19155832,25.33066296,19.4962453,26.54440511,20.53115786,14.76705421,14.50472727,22.77112947,22.56459345,21.1474348,23.3523614,27.81860581,23.51670122,13.48042244,16.72018674,13.26403771,0.0008829393029,0.0004537550547,0.0008327149325,0.001114352621,0.0006719836677,0.001183417679,0.0008841771897,0.0004484080578,0.0004516483968,0.001083488515,0.001142425412,0.0008225497907,0.0009727466111,0.001360627316,0.0009330334569,0.0003768942872,0.0007342861099,0.0003320833785
id117,scenario4,4,19.37812005,15.02389939,18.66346334,0.4936991761,0.4802275219,0.481325731,16.97652652,17.54156406,16.26032432,18.27472851,16.93895282,21.62014277,10.42436315,11.57546052,11.65918534,19.60288525,19.90116845,19.40232652,0.0008268920048,0.0004069960123,0.0007142076839,7.444479663e-06,2.975111285e-06,2.965034649e-06,0.0006288286417,0.0006281765359,0.0005375207789,0.0007714018204,0.0005773512788,0.0009917594029,0.0003774651784,0.0003772519992,0.0004122425308,0.0008496558958,0.0008193301017,0.0008187117087
id117,scenario5,5,7.282134473,6.328396406,9.185711369,4.351312547,3.46706394,5.715465189,13.43487718,11.23779307,13.40616854,0.8557303548,1.78070329,2.029029869,3.572083921,5.792340822,4.866308619,2.145130917,3.008002847,2.837324455,0.0002662150065,0.0001296754124,0.000358419886,0.0001350340759,6.679631125e-05,0.000220881031,0.0005752041517,0.0004150994289,0.0006032754191,9.605200855e-06,2.260726455e-05,2.701408723e-05,0.0001157429554,0.0002042880068,0.000142770255,5.783569786e-05,6.192717314e-05,7.285174366e-05
id117,scenario6,6,3.196259893,2.004739637,1.958316382,2.358294613,2.440936998,4.045270402,1.935548559,2.046780866,3.86163819,3.913764213,4.798585784,6.016999853,3.474301173,4.052665606,4.79609704,3.606262417,3.348258773,3.875286136,0.0001156467611,1.811701359e-05,1.891322606e-05,7.454268287e-05,2.603924443e-05,7.602665395e-05,3.523767468e-05,1.678076241e-05,6.729389988e-05,0.0001323840956,0.0001094867962,0.0002257581311,9.112458194e-05,6.342988371e-05,9.421233985e-05,9.827276562e-05,4.850676393e-05,6.305090086e-05
id117,scenario7,7,10.39813768,8.083814025,11.24667488,7.587566055,6.428721115,5.881682813,6.598847143,6.395043302,7.713143906,8.835782124,12.46369123,11.06092324,17.01206427,21.03964199,17.53134581,19.87152441,19.95712128,17.88927376,0.0004143503293,0.0002285654981,0.0004399157566,0.0003019430457,0.0001678989494,0.0001615380769,0.00022592335,0.0001678156722,0.0002402520784,0.000303458463,0.0005317154382,0.0004594973112,0.0006348846078,0.0009626424919,0.0006304035939,0.0007933313603,0.0007606389175,0.0006377963426
id117,scenario8,8,8.331258364,6.829064117,7.874113294,8.428199549,10.37611147,9.267424085,8.139296817,6.498842882,8.457403648,6.90067757,5.353109811,6.27062512,8.261133766,11.16587722,13.74906782,6.143665369,11.28647566,8.943471191,0.0003301328563,0.0001491759673,0.0002440758372,0.00035089652,0.0003201575379,0.0002840751323,0.0003073952324,0.0001600853616,0.0002679014679,0.0003307789501,9.248592129e-05,0.0001294333292,0.0002391529607,0.0003115532738,0.0005199924407,0.0001579308744,0.0004312400792,0.0002339221947
id117,scenario9,9,8.446378114,6.101719734,6.375698636,0.0008036403829,0.0006332991956,0.001270553113,0.01239528105,0.01117477307,0.01747808223,21.66314355,20.17520921,30.45017253,10.15610548,13.00330141,11.53816954,12.67266434,13.23067772,14.9084647,0.0003192664916,0.0001111891059,0.0001405518768,0.0,0.0,0.0,5.5850014e-09,1.4303944e-09,3.4795735e-09,0.000822161171,0.0006920138054,0.001595337741,0.0004820229558,0.0006856229217,0.0005613845237,0.0004056705241,0.0004131204262,0.0006537206716
id118,scenario1,1,9.897109345,7.823676748,7.986385392,9.21759106,7.520035244,7.154018968,10.51262958,8.04550115,8.091238751,7.558680816,5.780997335,6.155153534,5.089625955,4.477148704,6.239914368,9.052634204,6.349143729,9.094887099,0.0001826462628,0.0001117051447,9.939077237e-05,0.000145574505,8.917750859e-05,8.75473228e-05,0.000204955309,0.0001118124319,0.0001114400698,0.000134593099,6.001428388e-05,9.39163683e-05,6.105980815e-05,3.666587687e-05,8.952573815e-05,0.0002044427785,8.598972017e-05,0.0001643312679
id118,scenario2,2,6.654839599,5.274186292,5.497312457,6.562725321,4.960340212,5.529159042,7.693746711,4.516767369,5.020406236,9.38024598,8.181453494,5.873438306,8.926255672,7.947403432,5.835684851,10.00701581,8.032124073,7.022766903,0.0001021398963,5.446869765e-05,5.773967245e-05,8.771525387e-05,5.085366381e-05,5.939025562e-05,0.0001389274877,4.716712516e-05,5.058373315e-05,0.0001500551297,0.0001041473365,5.604889409e-05,0.000143272374,0.0001052318794,5.894096495e-05,0.0001769444168,0.0001099370663,0.0001037040465
id118,scenario3,3,7.51170797,6.111815863,5.823375811,6.226387387,5.790788718,4.97439295,7.403829052,6.592554198,6.233160361,6.528021877,4.724545962,4.079750274,6.03356824,4.550891102,5.083487812,7.380902974,3.653079062,4.304148621,0.0001353139827,6.950842795e-05,5.998369823e-05,9.939170198e-05,6.706953853e-05,4.345758103e-05,0.000143786514,8.532302648e-05,7.297130774e-05,0.0001021081616,4.594094423e-05,3.149517069e-05,8.78134142e-05,3.627689213e-05,4.834922287e-05,0.0001305684672,2.898512082e-05,3.519942463e-05
id118,scenario4,4,7.777643354,5.242880602,6.055874263,5.588591535,4.769859277,6.311907443,8.083585804,4.826684163,5.098317938,8.636637732,6.497734532,5.987663937,6.171402733,4.91944981,4.707703271,7.943770274,6.816481296,6.326266219,0.0001267412458,5.200493283e-05,7.189282404e-05,6.492095107e-05,4.224987705e-05,8.354827177e-05,0.0001464018201,4.427998115e-05,5.220810116e-05,0.000170698848,7.646499882e-05,6.543352705e-05,9.039576119e-05,4.953786796e-05,4.026012184e-05,0.0001532839512,9.53842855e-05,7.882146346e-05
id118,scenario5,5,7.871760437,5.314349584,6.978259615,6.197430836,4.697886332,6.376116705,7.636857834,5.74953526,7.639008015,7.300441775,4.819353051,5.067193321,5.812871424,4.16209491,5.122863117,8.200646913,6.032379857,5.980492826,0.0001439268379,4.818564514e-05,9.884421099e-05,7.458514256e-05,3.752643756e-05,7.465492642e-05,0.0001330084649,6.146437299e-05,0.0001083144808,0.0001450220982,4.504019676e-05,4.61803988e-05,8.221531727e-05,3.070229563e-05,4.50108966e-05,0.0001739317017,7.46472046e-05,6.799586797e-05
id118,scenario6,6,8.481934866,6.601763748,8.327498912,6.849593254,5.541523905,6.90127154,8.821092289,6.632337511,8.080021403,8.410888564,5.997453642,5.407441575,6.70373512,4.584333115,4.87609986,7.750779603,5.530794887,6.221779548,0.0001490762661,7.61846339e-05,0.0001525115459,0.0001067986649,6.419097423e-05,9.821040107e-05,0.0001841415518,7.862167308e-05,0.0001158141138,0.0002084137199,7.370203985e-05,6.100129271e-05,0.0001113639414,4.233012304e-05,4.566415865e-05,0.000154841592,6.346766734e-05,7.736641381e-05
id118,scenario7,7,7.225118783,4.827492868,6.360964441,4.92742005,4.037166401,4.914887577,8.295411056,6.208973377,6.446081886,4.690010057,4.568050888,4.490216068,3.461924282,3.305203997,3.331354121,5.565155868,4.393452796,4.83108191,0.0001089784821,4.648046249e-05,7.679151579e-05,4.814966845e-05,2.82960625e-05,4.516619342e-05,0.0001447237167,7.258291893e-05,8.751589419e-05,5.473754625e-05,4.084147431e-05,3.569281799e-05,3.324981913e-05,2.458478328e-05,2.381467256e-05,9.414393027e-05,4.036435657e-05,5.102874545e-05
id118,scenario8,8,9.543224771,8.001417722,6.348498263,7.414232979,6.15141217,5.467624168,9.245900092,7.729717628,5.405937335,8.526366332,5.812565618,6.767659312,6.597688771,5.423142948,5.351786459,8.428059902,5.951289528,6.837889686,0.0001604557237,9.979314731e-05,6.346961382e-05,9.579918593e-05,7.375628898e-05,4.965836552e-05,0.0001452156225,0.0001183391695,4.53076514e-05,0.0001498200087,6.291139914e-05,7.813173681e-05,9.500437012e-05,5.621878428e-05,5.28041057e-05,0.0001469716312,6.962431522e-05,9.531597546e-05
id118,scenario9,9,8.658391872,6.987638987,7.192376181,4.360102151,3.710271004,3.160874797,6.786404032,5.855333773,6.027159823,5.230448571,3.956020403,4.497887864,2.91209734,2.020110352,2.403922714,6.327896924,4.013426121,4.812986145,0.0001467696869,7.893061306e-05,9.700637926e-05,3.86028389e-05,2.470678313e-05,1.837951898e-05,9.54025955e-05,5.86253763e-05,6.121271807e-05,9.120340129e-05,3.471815744e-05,5.060852972e-05,2.355494603e-05,8.891197593e-06,1.321408234e-05,0.0001140954758,3.454392985e-05,4.985450398e-05
id119,scenario1,1,14.32690368,17.45160876,23.80311585,15.16922661,12.84504234,19.44559378,15.88476143,15.57480927,20.76075021,12.19996673,9.117107959,23.80061496,6.186026123,5.621252566,12.84551243,6.683655988,5.991064642,10.67204588,0.0004294073506,0.0005643436329,0.001031004577,0.0005314021149,0.0003104379179,0.0007746148844,0.000518488233,0.0004339375155,0.0007992137102,0.0004203796287,0.0002019767756,0.001390880099,0.0001399580941,8.468380222e-05,0.0006774975689,0.0001940471662,0.0001242100546,0.0004532817404
